ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval
TA2,0.5338541666666666,0.051,1.6629361622067576,0.5052083333333333,0.439,0.1888881376760376,0.537109375,0.089,1.3132010625306316,0.5953776041666667,0.0,4.782958439900065,0.5865885416666667,0.0,3.287260575148162,0.5677083333333333,0.007,2.5587028171171875,0.48860677083333337,0.747,-0.6196225176183306,0.521484375,0.136,1.126922012722486,0.6116536458333334,0.0,5.928730941401363
FOP4,0.48795572916666663,0.737,-0.6157884042587738,0.4694010416666667,0.845,-1.043908460033278,0.5403645833333333,0.075,1.421738258303296,0.6041666666666667,0.0,5.244631629485456,0.5657552083333333,0.009,2.396801750857828,0.5846354166666667,0.0,3.1594842484235266,0.50390625,0.432,0.19043099501357566,0.4970703125,0.584,-0.2109607888282566,0.5625,0.0,3.14388234179061
MI,0.49186197916666663,0.671,-0.411791169733222,0.4921875,0.623,-0.2659728305746784,0.5475260416666667,0.053,1.6655190618475495,0.6373697916666667,0.0,6.966455270656598,0.6145833333333333,0.0,4.150092590101398,0.6119791666666667,0.0,4.004754311922418,0.5227864583333333,0.144,1.0955369355250233,0.49674479166666663,0.582,-0.20831469796010765,0.5888671875,0.0,4.9171486202233465
Pir,0.517578125,0.189,0.8524140705697448,0.490234375,0.648,-0.33683265168816257,0.5110677083333334,0.329,0.41879083367580633,0.578125,0.0,4.0471094514336245,0.49609375,0.578,-0.1663710898580425,0.5813802083333333,0.003,2.9189194542158696,0.4866536458333333,0.759,-0.6703425277951711,0.5211588541666667,0.134,1.0899581067669912,0.5703125,0.0,3.78070373609085
AVI,0.5110677083333333,0.278,0.5677268987920225,0.5234375,0.183,0.8885620437359444,0.5338541666666667,0.098,1.2405052800218177,0.6253255208333333,0.0,6.574283020046804,0.615234375,0.0,4.09825544700673,0.6549479166666667,0.0,5.715140125677111,0.5045572916666666,0.391,0.2614387513629076,0.46321614583333337,0.977,-1.8904959142286737,0.6057942708333333,0.0,5.516039702631862
AAIC,0.47688802083333337,0.869,-1.1544923893183472,0.45377604166666663,0.951,-1.631438155060868,0.49283854166666663,0.609,-0.26870240180294785,0.5888671875,0.0,4.3535273018834415,0.564453125,0.008,2.365785093003785,0.5716145833333333,0.008,2.65254719604573,0.5003255208333334,0.52,-0.008614175627112754,0.4641927083333333,0.973,-1.8526087655991024,0.58984375,0.0,4.680317591430987
FOP1,0.5065104166666667,0.358,0.36452232357279934,0.44856770833333337,0.97,-1.9015502089904783,0.5638020833333333,0.014,2.2257774667339816,0.5973307291666667,0.0,4.893248178467039,0.580078125,0.001,2.9668848790929205,0.5794270833333333,0.0,2.94452296666734,0.5309244791666667,0.051,1.6100975599516625,0.49055989583333337,0.676,-0.4891930991356843,0.5553385416666667,0.001,2.9250603933833683
FOP3,0.5081380208333334,0.358,0.376807961176065,0.51953125,0.276,0.687212902801012,0.5104166666666666,0.363,0.3811972208090632,0.6051432291666667,0.0,5.385470793952862,0.6302083333333333,0.0,4.634246612590655,0.5481770833333333,0.028,1.7802484431034966,0.5169270833333333,0.205,0.8619491547131278,0.4817708333333333,0.835,-0.9618187534640869,0.5882161458333334,0.0,4.637631511747167
FOP2,0.47981770833333337,0.828,-0.9753338035820778,0.5234375,0.221,0.8135983462253898,0.5208333333333333,0.24,0.7426668529354642,0.59765625,0.0,4.775986875701352,0.529296875,0.147,1.069903219880362,0.5944010416666667,0.0,3.344504321496689,0.5045572916666667,0.411,0.21747931954257899,0.5107421875,0.281,0.5693327917403292,0.578125,0.0,3.986073484249331
PFt,0.6282552083333333,0.0,6.660593415397624,0.580078125,0.001,3.07491784450151,0.671875,0.0,6.127747412974157,0.814453125,0.0,16.087601058485845,0.76171875,0.0,9.730133202476363,0.818359375,0.0,12.122305420013637,0.5494791666666667,0.008,2.6251914303361468,0.5732421875,0.0,3.915804947377302,0.7688802083333334,0.0,14.063154555194412
AIP,0.6438802083333333,0.0,7.262547869025102,0.6263020833333333,0.0,4.783852101768615,0.654296875,0.0,5.69411332872718,0.7099609375,0.0,11.009865199317101,0.6946614583333333,0.0,7.269464817189955,0.69140625,0.0,7.51728550718459,0.5579427083333333,0.003,3.0404907115934545,0.609375,0.0,5.883843627776845,0.66796875,0.0,9.275165952381467
EC,0.4794921875,0.843,-1.0230761837001412,0.474609375,0.841,-0.9433457689700566,0.48046875,0.763,-0.6957403752828021,0.5055338541666666,0.4,0.28455079276317696,0.5104166666666667,0.347,0.43743822721186976,0.48567708333333337,0.69,-0.48184582362770706,0.5068359375,0.376,0.33020993565261453,0.49218749999999994,0.661,-0.40334612185069274,0.5211588541666667,0.116,1.1458113897624067
PreS,0.5475260416666667,0.016,2.3594147852432004,0.474609375,0.802,-0.8906573137642517,0.5475260416666666,0.04,1.7003521664856363,0.6204427083333333,0.0,5.897399723556696,0.6178385416666667,0.0,4.428049077426154,0.5970052083333333,0.0,3.5007143247852133,0.4928385416666667,0.639,-0.36145582570793594,0.5423177083333333,0.017,2.2021983411175374,0.5852864583333333,0.0,4.598418508283264
H,0.5432942708333334,0.009,2.30819908486463,0.533203125,0.104,1.2555706535075912,0.5533854166666667,0.028,2.0098252957768925,0.556640625,0.001,2.9425361130114656,0.5690104166666667,0.002,2.6472102364924073,0.5859375,0.0,3.160294983440602,0.5113932291666666,0.273,0.631101107992263,0.5159505208333333,0.194,0.8715490596122382,0.5445963541666666,0.008,2.4006896103894677
ProS,0.5524088541666667,0.002,2.8430490701116424,0.5572916666666667,0.023,2.0146314726782584,0.53515625,0.101,1.2736967944455417,0.6097005208333333,0.0,5.436298153289259,0.5944010416666667,0.0,3.6357552293659885,0.6315104166666667,0.0,4.742073232441388,0.4954427083333333,0.613,-0.24551934058963715,0.5403645833333334,0.016,2.118029658081826,0.5882161458333334,0.0,4.518406737078062
PeEc,0.5550130208333334,0.005,2.8291018109313617,0.51953125,0.25,0.6852638517962286,0.5865885416666667,0.001,3.2438103867112633,0.630859375,0.0,6.617171552076811,0.5826822916666667,0.001,3.11927449723124,0.6165364583333333,0.0,4.323271231723626,0.5,0.478,0.017092656261609836,0.5475260416666666,0.004,2.598174929245021,0.5852864583333333,0.0,4.712648637787324
STGa,0.5100911458333333,0.326,0.4819502204449443,0.46484375,0.909,-1.3258683591885896,0.5540364583333333,0.025,1.954768477080394,0.6412760416666667,0.0,7.335279669115564,0.66796875,0.0,6.278843807799044,0.6529947916666667,0.0,5.691950747185414,0.5436197916666666,0.009,2.408307810837138,0.4674479166666667,0.952,-1.699787984713917,0.6002604166666666,0.0,5.526626423719745
PBelt,0.47721354166666663,0.871,-1.1135859909292096,0.490234375,0.659,-0.34881259324606595,0.4993489583333333,0.507,-0.025265730199154787,0.6126302083333333,0.0,5.869689614379716,0.6015625,0.0,3.817376197727793,0.6022135416666667,0.0,3.870762520145161,0.5133463541666666,0.244,0.6949414810148806,0.48502604166666663,0.803,-0.8296800385683231,0.5888671875,0.0,4.615425950688113
A5,0.5305989583333333,0.063,1.5305788211171214,0.5377604166666667,0.083,1.422917215436279,0.5345052083333333,0.105,1.2550539524878095,0.701171875,0.0,10.229192396646862,0.6842447916666667,0.0,7.086624318705764,0.68359375,0.0,6.9621153996263585,0.5208333333333333,0.132,1.1370546212385344,0.5107421875,0.306,0.534254112656263,0.6640625,0.0,8.53927198922102
PHA1,0.6194661458333333,0.0,6.054749778684689,0.64453125,0.0,5.447475318279595,0.591796875,0.0,3.3000562405076113,0.6725260416666667,0.0,8.301331206406564,0.6673177083333333,0.0,6.164107695287482,0.6451822916666667,0.0,5.319493260790021,0.5179036458333333,0.181,0.9032682429781699,0.60546875,0.0,5.531991490448287,0.6259765625,0.0,6.642333902730939
PHA3,0.6181640625,0.0,6.040070067597743,0.6139322916666667,0.0,4.033296763265969,0.5904947916666667,0.0,3.278143989125753,0.6295572916666667,0.0,6.806490099927638,0.5970052083333333,0.0,3.577082167967251,0.6614583333333333,0.0,5.895593571520162,0.5260416666666666,0.092,1.344424837344881,0.6162109375,0.0,6.171882408509843,0.6158854166666666,0.0,6.196446803347553
STSda,0.53515625,0.027,1.7905693490584644,0.548828125,0.033,1.8552190514714868,0.501953125,0.482,0.04107234225192933,0.6705729166666667,0.0,8.462618659284024,0.6438802083333333,0.0,5.452374374785687,0.6614583333333333,0.0,6.282626151991874,0.51953125,0.14,1.0384999323599553,0.49088541666666663,0.71,-0.5065901537167886,0.6432291666666666,0.0,7.929771568616655
STSdp,0.5084635416666666,0.3,0.5006668597907195,0.5149739583333334,0.291,0.5551268253095769,0.46614583333333337,0.889,-1.249814249085494,0.6494140625,0.0,7.631892956644253,0.64453125,0.0,5.432407237502554,0.6223958333333333,0.0,4.350853549388199,0.5055338541666666,0.407,0.2759154668849825,0.5081380208333334,0.305,0.4951900937900342,0.6162109375,0.0,6.5832338442838045
STSvp,0.5358072916666667,0.025,1.8773455510503976,0.5013020833333333,0.484,0.013854832532818606,0.5475260416666667,0.036,1.7322020210419256,0.6083984375,0.0,5.912156138434679,0.5559895833333333,0.024,2.038237799128169,0.6165364583333333,0.0,4.3013688721109045,0.5078125,0.34,0.43340914611383624,0.51171875,0.294,0.5998492028526518,0.6048177083333334,0.0,5.826404953920033
TGd,0.55859375,0.001,3.0550352133393273,0.517578125,0.255,0.6754109690227952,0.5911458333333333,0.0,3.5187960784503147,0.60546875,0.0,5.842828143242214,0.5852864583333333,0.001,3.24584633843445,0.6184895833333333,0.0,4.640576740861394,0.517578125,0.199,0.9278415235619749,0.5107421875,0.27,0.6192334048080188,0.5846354166666666,0.0,4.6901715551378205
TE1a,0.5631510416666667,0.001,3.2838869529976797,0.5520833333333333,0.028,1.9092831499117742,0.5846354166666667,0.0,3.0179636632504043,0.6090494791666667,0.0,5.579523312099948,0.58203125,0.0,3.1317718931956864,0.6243489583333333,0.0,4.753025778794364,0.5100911458333333,0.298,0.4871046951249237,0.5563151041666667,0.0,3.0998302463333873,0.5758463541666666,0.0,4.06017755341366
TE1p,0.5250651041666667,0.089,1.328263285947031,0.5071614583333334,0.392,0.24859658575383647,0.5286458333333334,0.139,1.0692821111292476,0.6321614583333333,0.0,6.944821107866158,0.5514322916666667,0.031,1.940924432764539,0.6490885416666667,0.0,5.578840631194042,0.5146484375,0.231,0.7247121301236754,0.5061848958333333,0.385,0.3286142406201175,0.6184895833333334,0.0,6.538989765594109
TE2a,0.5250651041666667,0.083,1.3941224861931252,0.4830729166666667,0.72,-0.6178265224074458,0.513671875,0.31,0.5019154308994336,0.5615234375,0.0,3.4294379738519623,0.53515625,0.089,1.3778678877158155,0.552734375,0.026,2.055454491647443,0.4986979166666667,0.522,-0.05219609193002952,0.49479166666666663,0.606,-0.29065980811902586,0.5432942708333333,0.009,2.490401696508077
TF,0.494140625,0.63,-0.2803003603773786,0.4928385416666667,0.611,-0.29920218434121587,0.5247395833333333,0.171,0.9436915603550873,0.6513671875,0.0,8.123095351534323,0.6178385416666667,0.0,4.711034677672317,0.63671875,0.0,5.243150528302968,0.4957682291666667,0.597,-0.23673972699816326,0.4791666666666667,0.883,-1.18977175896297,0.619140625,0.0,6.52326833752477
TE2p,0.54296875,0.014,2.1798118683151944,0.5481770833333333,0.03,1.8263792157715737,0.5260416666666667,0.162,0.9785749096119322,0.6246744791666667,0.0,6.347815751820676,0.6067708333333333,0.0,4.094079661334996,0.591796875,0.0,3.2442633534824163,0.4986979166666667,0.512,-0.06232960123705146,0.5452473958333334,0.014,2.3832153895779555,0.6119791666666666,0.0,5.9525138840372085
PHT,0.5179036458333334,0.178,0.9211058253913916,0.5345052083333334,0.122,1.171039783142767,0.5501302083333334,0.023,1.9037188152872402,0.6419270833333333,0.0,7.204795708428692,0.580078125,0.004,3.0347777103957094,0.6653645833333333,0.0,6.249500051009962,0.5100911458333333,0.303,0.5147229617539276,0.5104166666666666,0.307,0.5204399977287927,0.6100260416666666,0.0,6.036780172195317
PH,0.5865885416666667,0.0,4.330602147094376,0.5748697916666666,0.004,2.8309456357510845,0.6061197916666667,0.0,4.083784398379069,0.8408203125,0.0,18.197825234380357,0.8209635416666667,0.0,12.029969222085832,0.8958333333333333,0.0,14.952344533288812,0.5146484375,0.221,0.7770597599903276,0.5537109375,0.002,2.8004691959913663,0.8177083333333334,0.0,17.356627503149145
TPOJ1,0.564453125,0.0,3.36978712609271,0.6061197916666667,0.0,3.818817238151055,0.5735677083333333,0.001,2.7857045707545915,0.7900390625,0.0,15.178237063051606,0.7669270833333333,0.0,10.433006367421331,0.779296875,0.0,10.38682874160166,0.51953125,0.144,1.0482262154217659,0.5452473958333333,0.007,2.431025963837387,0.7233072916666666,0.0,12.503704931639506
TPOJ2,0.5537109375,0.004,2.800579464844063,0.56640625,0.007,2.527588928833147,0.5032552083333333,0.463,0.16649114010021704,0.6988932291666667,0.0,10.407480053283674,0.6673177083333333,0.0,6.281615594007211,0.712890625,0.0,7.829013931409883,0.5227864583333334,0.123,1.1653290138055548,0.5152994791666667,0.226,0.7993477914858046,0.6591796875,0.0,8.51831293750079
TPOJ3,0.6158854166666667,0.0,5.980094015789304,0.6614583333333333,0.0,5.8573692616259265,0.5826822916666667,0.003,2.8302350034681862,0.7428385416666667,0.0,12.555691493403922,0.6809895833333333,0.0,6.430369091021924,0.748046875,0.0,8.994944926916034,0.5139973958333333,0.233,0.7237319548176232,0.5826822916666667,0.0,4.290572248526433,0.69921875,0.0,10.339492788963932
DVT,0.7125651041666667,0.0,10.273093013586838,0.724609375,0.0,8.248379851240784,0.65625,0.0,5.788325737738569,0.7493489583333333,0.0,12.378545574708669,0.6673177083333333,0.0,5.982866545596688,0.7545572916666667,0.0,9.557162932327943,0.5299479166666667,0.068,1.512078491787463,0.6813151041666667,0.0,9.72076003437231,0.6956380208333333,0.0,10.816933548095978
PGp,0.7083333333333333,0.0,10.21106328370975,0.71484375,0.0,7.856562631261175,0.7200520833333333,0.0,8.398545426578817,0.833984375,0.0,17.731945382412643,0.7662760416666667,0.0,9.813940690817432,0.8704427083333333,0.0,14.057289549332795,0.5618489583333333,0.0,3.187049607530967,0.6842447916666667,0.0,9.760104705298104,0.7682291666666667,0.0,14.661276528515142
IP2,0.5865885416666667,0.0,4.308353505040904,0.591796875,0.0,3.43217159005011,0.552734375,0.029,1.9392531095266885,0.6819661458333333,0.0,9.195961228404407,0.6419270833333333,0.0,5.20562753019428,0.6744791666666667,0.0,6.444376039224384,0.5052083333333333,0.418,0.2552780424960785,0.5738932291666667,0.0,3.886444247422257,0.6682942708333334,0.0,9.10911115690046
IP1,0.708984375,0.0,10.791123502972068,0.6881510416666667,0.0,6.804224310584592,0.6927083333333333,0.0,6.900824416624394,0.8069661458333333,0.0,15.877339440750957,0.7486979166666667,0.0,9.175485659298765,0.875,0.0,13.996738249830612,0.5472005208333333,0.008,2.356856393944583,0.6653645833333333,0.0,8.4430481430456,0.7845052083333333,0.0,15.272956304343522
IP0,0.6728515625,0.0,9.110560909379787,0.6796875,0.0,6.379980001915315,0.6393229166666667,0.0,5.112552044391838,0.7685546875,0.0,13.910098681430089,0.7109375,0.0,7.5576474252637285,0.7923177083333333,0.0,10.73063576666364,0.533203125,0.047,1.6755126900581037,0.6373697916666666,0.0,7.3375700760991345,0.7272135416666666,0.0,12.536887776797506
PFop,0.5869140625,0.0,4.538905963831885,0.58203125,0.004,2.982812311857256,0.57421875,0.002,2.7568403719447585,0.7252604166666667,0.0,11.893901292639404,0.6907552083333333,0.0,6.98584735291664,0.751953125,0.0,9.496994916253255,0.5403645833333333,0.026,2.109546198261286,0.5211588541666666,0.116,1.118909466133174,0.6585286458333334,0.0,8.3852242665976
PF,0.5865885416666666,0.0,4.5196873852487185,0.5826822916666666,0.001,3.1447137138312176,0.5833333333333334,0.0,3.1895744233616243,0.7483723958333333,0.0,12.51349510943755,0.6725260416666667,0.0,6.500733894432241,0.7571614583333333,0.0,9.823935397637568,0.5361328125,0.033,1.8690944553363131,0.5595703125,0.0,3.1837925148746056,0.7060546875,0.0,11.486577784553525
PFm,0.5572916666666667,0.003,2.849796635995967,0.5657552083333333,0.007,2.491597293522113,0.56640625,0.008,2.453935607340124,0.6962890625,0.0,10.251217372339713,0.6744791666666667,0.0,6.517698870304144,0.7037760416666667,0.0,7.879658564582151,0.5582682291666667,0.001,2.9388644871857834,0.5279947916666667,0.043,1.6245921615221448,0.6354166666666666,0.0,7.7961252002987065
PGi,0.623046875,0.0,6.63991093232236,0.62109375,0.0,4.549955514886579,0.6100260416666667,0.0,4.105718995922027,0.7239583333333333,0.0,11.902984504100814,0.6764322916666667,0.0,6.469716643587143,0.728515625,0.0,8.811248977898845,0.47623697916666663,0.88,-1.1373684244559703,0.6412760416666667,0.0,8.05437908705402,0.6985677083333334,0.0,11.653989090640243
PGs,0.5576171875,0.002,2.8839125950714255,0.5423177083333333,0.056,1.6175195980565114,0.6080729166666667,0.0,4.0050401391244455,0.6943359375,0.0,10.386561376980854,0.634765625,0.0,5.058453957814064,0.6692708333333333,0.0,6.305749628800062,0.5445963541666667,0.012,2.260791749817641,0.5423177083333334,0.015,2.2631532395255194,0.6438802083333333,0.0,7.774649564827023
V6A,0.6595052083333333,0.0,7.781384430504698,0.6432291666666667,0.0,5.180659073072168,0.6627604166666667,0.0,5.767315244521102,0.7223307291666667,0.0,10.90158835218486,0.6848958333333333,0.0,6.5683070665056125,0.71875,0.0,7.888573464495973,0.5517578125,0.002,2.579717880101775,0.6207682291666667,0.0,6.26859233606215,0.6845703125,0.0,9.578360556884197
VMV1,0.6468098958333333,0.0,7.283796431290925,0.65625,0.0,5.513598976355641,0.6171875,0.0,4.159071439504516,0.7223307291666667,0.0,10.99075575007123,0.6595052083333333,0.0,5.5975612135068475,0.7259114583333333,0.0,8.135722111675912,0.5152994791666666,0.215,0.8222701701142027,0.6139322916666667,0.0,6.102370494166575,0.67578125,0.0,9.475113213787493
VMV3,0.6438802083333333,0.0,7.281125018194132,0.6796875,0.0,6.374468177347946,0.6080729166666666,0.0,3.8585225858505945,0.7470703125,0.0,12.471955171413596,0.708984375,0.0,7.629858649785752,0.7649739583333333,0.0,9.456523776223747,0.5338541666666667,0.054,1.73416121277063,0.6184895833333334,0.0,6.145770431251565,0.7132161458333333,0.0,11.385078852617381
PHA2,0.5940755208333333,0.0,4.950203162620625,0.59375,0.0,3.3504405555420673,0.578125,0.0,2.8091509068449914,0.611328125,0.0,5.781637845608953,0.580078125,0.0,2.9620539709569753,0.5930989583333333,0.001,3.2485629998642858,0.5035807291666667,0.43,0.1584016039178798,0.6018880208333333,0.0,5.272927736550807,0.572265625,0.001,4.002878799161409
V4t,0.640625,0.0,7.210243446007597,0.6647135416666667,0.0,5.8757056269093155,0.5768229166666667,0.002,2.7754555594576145,0.880859375,0.0,20.155840000168492,0.9016927083333333,0.0,14.437227630154194,0.888671875,0.0,13.870818242588694,0.556640625,0.001,2.848381079172579,0.5771484375,0.0,3.9674825519703285,0.8727213541666666,0.0,19.31928618927518
FST,0.5393880208333334,0.025,1.99220363213213,0.5865885416666667,0.002,3.0507081620090046,0.5423177083333333,0.06,1.5807399703238378,0.8040364583333333,0.0,15.866582834987753,0.7819010416666667,0.0,10.17620943766921,0.841796875,0.0,12.058627650374232,0.5169270833333333,0.203,0.8653069999187258,0.5071614583333334,0.324,0.3982020157521224,0.7819010416666666,0.0,15.74812947956917
V3CD,0.7265625,0.0,11.536507141889865,0.744140625,0.0,8.530426398254319,0.705078125,0.0,7.633850796949492,0.92578125,0.0,21.7962328477177,0.8815104166666667,0.0,14.12975039494736,0.9518229166666667,0.0,16.681260105259735,0.5709635416666667,0.0,3.6863362991703554,0.6634114583333333,0.0,8.992316148219766,0.9052734375,0.0,21.953856820101525
LO3,0.59765625,0.0,4.8026847326783555,0.62890625,0.0,4.58972771550565,0.5514322916666667,0.035,1.8746686931545042,0.8590494791666667,0.0,18.388028406925514,0.833984375,0.0,12.561975744336465,0.857421875,0.0,13.052946115456336,0.5205078125,0.145,1.0450067532415486,0.5797526041666666,0.0,4.18293925557295,0.8499348958333334,0.0,19.156733797855892
VMV2,0.6656901041666667,0.0,8.255190356192823,0.6842447916666667,0.0,6.758379492438176,0.6764322916666667,0.0,6.113013607616067,0.7447916666666667,0.0,12.406712820304895,0.7200520833333333,0.0,7.979597696275218,0.783203125,0.0,10.490917173742327,0.541015625,0.013,2.1042247928260585,0.6455078125,0.0,7.057436350489379,0.7047526041666666,0.0,10.98664192933093
31pd,0.5397135416666667,0.018,2.062212850958826,0.5130208333333333,0.349,0.4299310160563358,0.5768229166666667,0.001,2.840678683898988,0.6080729166666667,0.0,5.505197846505211,0.564453125,0.01,2.3482897641905573,0.63671875,0.0,4.865254778411738,0.5052083333333334,0.4,0.259308368689352,0.5426432291666667,0.018,2.1069210737208417,0.580078125,0.0,4.213769871510268
31a,0.5729166666666667,0.0,3.7615186698871566,0.4986979166666667,0.52,-0.06895266322175597,0.5559895833333334,0.02,2.080367182404161,0.6145833333333333,0.0,5.760798146088949,0.5514322916666667,0.025,1.944676638219574,0.62890625,0.0,4.6576996595406595,0.5172526041666667,0.203,0.8402557979438767,0.5299479166666667,0.061,1.544564974588979,0.6227213541666667,0.0,6.464420297968967
VVC,0.6647135416666667,0.0,8.551715838388027,0.6328125,0.0,5.032726434742412,0.6575520833333333,0.0,5.85358435521387,0.8349609375,0.0,17.06309680318605,0.8255208333333333,0.0,12.069007756551715,0.8723958333333333,0.0,13.92242928475515,0.5364583333333333,0.029,1.8977399663827903,0.6067708333333334,0.0,5.907545481926824,0.8141276041666667,0.0,16.71637800789394
25,0.48307291666666663,0.791,-0.7944300630287705,0.5143229166666667,0.295,0.525687396812732,0.5260416666666666,0.185,0.8984543676543081,0.5400390625,0.019,1.9931278110823205,0.513671875,0.307,0.5089007603266075,0.515625,0.306,0.5298577570639263,0.5045572916666667,0.414,0.2382693931156524,0.5188802083333333,0.177,0.9784115085116487,0.5354817708333333,0.047,1.7490474196886172
s32,0.5621744791666667,0.0,3.0852228113188813,0.55078125,0.043,1.7074355657141276,0.5514322916666667,0.036,1.836234119358335,0.5328776041666666,0.053,1.6976979593683263,0.49153645833333337,0.61,-0.2690832730260155,0.5266927083333333,0.182,0.9161649608913158,0.5032552083333333,0.482,0.10703258611400933,0.5452473958333334,0.01,2.323676624450119,0.5270182291666667,0.077,1.4253874370474435
pOFC,0.5032552083333334,0.428,0.18611005031171104,0.47981770833333337,0.792,-0.817029006859718,0.49934895833333337,0.493,0.000405571705656561,0.5478515625,0.007,2.4679430416730574,0.5091145833333334,0.384,0.29562020535782335,0.5592447916666667,0.013,2.1443165595244262,0.529296875,0.068,1.5567708744887234,0.4931640625,0.639,-0.3175995220203493,0.54296875,0.01,2.2419120564601207
PoI1,0.5498046875,0.007,2.5388317553341424,0.46744791666666663,0.858,-1.099368173242328,0.56640625,0.008,2.3494946086637714,0.6162109375,0.0,5.85296848842911,0.587890625,0.0,3.1154065301243934,0.5794270833333333,0.003,2.94356162352997,0.5084635416666666,0.339,0.42640913557346705,0.5016276041666666,0.484,0.08456779802922376,0.5537109375,0.001,2.7613013330177885
Ig,0.5029296875,0.45,0.1537473785641378,0.521484375,0.21,0.7860906287655952,0.47395833333333337,0.81,-0.8995959003212635,0.5696614583333333,0.0,3.445791424633613,0.568359375,0.012,2.4674780512456094,0.5384114583333333,0.067,1.440245458002737,0.4765625,0.875,-1.173945022770274,0.4951171875,0.591,-0.23544438161819578,0.5517578125,0.002,2.787470998659885
FOP5,0.4957682291666667,0.578,-0.20535359814859172,0.4778645833333333,0.783,-0.7781572563055046,0.5540364583333333,0.027,1.9536664910916897,0.6614583333333333,0.0,8.482705427408524,0.650390625,0.0,5.51132692204869,0.6653645833333333,0.0,5.662375918160698,0.53125,0.062,1.5335043049941774,0.47037760416666663,0.943,-1.4884133663454837,0.6057942708333334,0.0,5.487670017736061
p10p,0.5494791666666667,0.003,2.5474812997227185,0.533203125,0.116,1.2290356193933212,0.5735677083333333,0.004,2.620223286889428,0.6149088541666667,0.0,5.956725201889915,0.611328125,0.0,4.074178996345621,0.6106770833333333,0.0,4.114986459685156,0.5419921875,0.015,2.127740599135412,0.5211588541666666,0.112,1.170941242052385,0.5729166666666667,0.0,4.0352751085824305
p47r,0.541015625,0.018,2.1548150609290846,0.5546875,0.025,2.0020726272464935,0.57421875,0.002,2.606556185111951,0.6318359375,0.0,6.717538797434062,0.5826822916666667,0.004,2.963352188867286,0.6627604166666667,0.0,5.978114757169178,0.5514322916666667,0.007,2.5742536135205034,0.5123697916666666,0.259,0.6361876612660664,0.5944010416666666,0.0,4.849137008409458
TGv,0.5022786458333333,0.456,0.12425877674680806,0.43359375,0.994,-2.4028879005217747,0.529296875,0.146,1.0432857632119155,0.62109375,0.0,6.475535608782341,0.603515625,0.0,3.7648463798052876,0.587890625,0.001,3.280772072356708,0.5016276041666667,0.473,0.08596177472303766,0.49348958333333337,0.634,-0.3393740209528817,0.5869140625,0.0,4.6997135949307465
MBelt,0.49609375,0.577,-0.1876406035843556,0.501953125,0.476,0.04324111583005177,0.5013020833333333,0.485,0.04885690619186111,0.6220703125,0.0,6.140526037771122,0.5592447916666667,0.011,2.148349673039761,0.662109375,0.0,5.868873940568989,0.5159505208333334,0.225,0.7852554598308912,0.4677734375,0.95,-1.609420955209456,0.595703125,0.0,5.26593715408759
LBelt,0.552734375,0.006,2.745612776809855,0.501953125,0.457,0.12488322643743507,0.5032552083333333,0.468,0.11847228699954498,0.6077473958333333,0.0,5.34329605594205,0.5787760416666667,0.002,2.7228769865793856,0.57421875,0.003,2.6088669453883497,0.494140625,0.641,-0.30749762838926975,0.5211588541666666,0.133,1.0808287209484353,0.5631510416666667,0.002,3.154878949565416
A4,0.5169270833333334,0.183,0.9029692399754028,0.5162760416666666,0.291,0.585674966223207,0.5494791666666667,0.035,1.819450508897762,0.6783854166666667,0.0,9.245391739263878,0.671875,0.0,6.482852052671468,0.6569010416666667,0.0,6.02139172212479,0.4921875,0.671,-0.41193178771380445,0.501953125,0.455,0.10379567317344696,0.6588541666666666,0.0,8.539656276096961
STSva,0.5068359375,0.384,0.3378435454199521,0.5032552083333334,0.428,0.17696148503387507,0.55078125,0.03,1.8205398619748518,0.6061197916666667,0.0,5.476615048999407,0.576171875,0.004,2.8519621828812354,0.5618489583333333,0.01,2.2953788674937257,0.5065104166666667,0.345,0.3343099750732105,0.521484375,0.136,1.1109637073103715,0.5738932291666667,0.0,3.890615469966921
TE1m,0.498046875,0.526,-0.0844959765231448,0.5540364583333333,0.027,1.8711405223640816,0.53125,0.126,1.1593567532547298,0.5859375,0.0,4.696972122064184,0.57421875,0.002,2.8743795389687152,0.625,0.0,4.702122615754198,0.5361328125,0.033,1.8421311932181839,0.51171875,0.266,0.6406342015073128,0.5768229166666667,0.0,4.176639125745955
