ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
8C,0.5087890625,0.328,0.47993804832608045,0.576171875,0.001,2.8587162640976373,0.48046875,0.758,-0.652121422671994,0.7763671875,0.0,14.161571294305928,0.75390625,0.0,9.479591297101093,0.791015625,0.0,10.642097961732937,0.5234375,0.125,1.1583389318175044,0.50390625,0.433,0.21069913363314174,0.7412109375,0.0,12.675537710915302,0.6028645833333334
44,0.5341796875,0.04,1.7529185534137317,0.541015625,0.068,1.5371720638550874,0.494140625,0.591,-0.22110084211659187,0.703125,0.0,10.607661694660317,0.666015625,0.0,6.244654753175124,0.669921875,0.0,6.506073089919857,0.5126953125,0.255,0.6767439712242627,0.521484375,0.14,1.1153577496928555,0.6748046875,0.0,9.494195091175525,0.5833333333333334
45,0.537109375,0.026,1.9066135003963012,0.591796875,0.0,3.369205052892868,0.51953125,0.252,0.69434062725034,0.7197265625,0.0,11.565181701159903,0.701171875,0.0,7.523017043915947,0.71484375,0.0,8.217273283256974,0.5224609375,0.126,1.208996304242545,0.51171875,0.268,0.6412721977402224,0.6767578125,0.0,9.494914723271222,0.5930989583333334
47l,0.525390625,0.092,1.3493602153022919,0.564453125,0.006,2.4258460445305126,0.505859375,0.401,0.25963864254448776,0.6767578125,0.0,9.465685272730793,0.6640625,0.0,6.05552443091967,0.673828125,0.0,6.4914824574381225,0.529296875,0.061,1.582025824508311,0.5166015625,0.169,0.9717558069714132,0.646484375,0.0,7.989525705197093,0.5771484375
a47r,0.5234375,0.104,1.2289628229040426,0.533203125,0.114,1.2213334402573328,0.4765625,0.836,-0.9322653526688659,0.6943359375,0.0,10.611312363430768,0.630859375,0.0,5.044761193306863,0.68359375,0.0,7.31016106076378,0.51953125,0.165,1.0256583653349391,0.5009765625,0.49,0.05072632033756411,0.6552734375,0.0,8.45459447000566,0.5791015625
6r,0.552734375,0.0,2.8899681987429506,0.619140625,0.0,4.29213487197888,0.484375,0.721,-0.5726084734298067,0.7041015625,0.0,11.184695897829066,0.69921875,0.0,7.469209585324282,0.64453125,0.0,5.722796638826795,0.533203125,0.042,1.7807486611051593,0.515625,0.234,0.8024631307466199,0.673828125,0.0,9.103218050513565,0.5966796875
IFJa,0.521484375,0.126,1.093504673133337,0.587890625,0.0,3.3375206277744853,0.48828125,0.678,-0.40018987816305807,0.7294921875,0.0,11.777720312861572,0.724609375,0.0,8.557613495383729,0.744140625,0.0,9.439713519826933,0.5146484375,0.229,0.7660239273946134,0.51171875,0.273,0.6146830432261665,0.68359375,0.0,9.44936778054349,0.5885416666666666
IFJp,0.5498046875,0.005,2.5123910435421113,0.61328125,0.0,4.095491735801772,0.435546875,0.991,-2.2703708927394177,0.7998046875,0.0,15.18914520089572,0.76953125,0.0,10.355762112469955,0.80078125,0.0,11.058136359842578,0.5390625,0.026,1.9516645999100268,0.515625,0.221,0.8399288121770224,0.7861328125,0.0,15.162485221918358,0.6295572916666666
IFSp,0.58203125,0.0,4.081854589139421,0.642578125,0.0,5.432050274308172,0.544921875,0.059,1.5920265749076288,0.8115234375,0.0,16.097290811615974,0.787109375,0.0,10.046107446787497,0.802734375,0.0,11.240261476231499,0.5380859375,0.024,1.9783732681084665,0.5537109375,0.005,2.858194364556039,0.7705078125,0.0,15.006930289538618,0.6438802083333334
IFSa,0.5380859375,0.02,1.9554390806808115,0.630859375,0.0,4.966822944542618,0.435546875,0.993,-2.2790294796043327,0.7548828125,0.0,12.646866163061159,0.7421875,0.0,8.894444356556193,0.73828125,0.0,8.772192200942458,0.5400390625,0.019,2.1018744698216287,0.50390625,0.444,0.1533727101649344,0.73828125,0.0,13.204598274316758,0.6110026041666666
p9-46v,0.5283203125,0.074,1.5221201844196874,0.5703125,0.002,2.595381153787151,0.505859375,0.438,0.19717787667145684,0.7802734375,0.0,14.119158715058973,0.712890625,0.0,7.946772985255496,0.767578125,0.0,9.906736686193604,0.5244140625,0.107,1.2556007115655956,0.509765625,0.316,0.5055159480817428,0.740234375,0.0,12.781752458692186,0.6110026041666666
46,0.533203125,0.034,1.824326605310349,0.5703125,0.003,2.7052970951034476,0.482421875,0.74,-0.6193217179125449,0.75,0.0,13.012142251891127,0.72265625,0.0,8.186213959172791,0.67578125,0.0,6.557288668093379,0.5244140625,0.118,1.2282912752911734,0.4873046875,0.775,-0.7228514416984986,0.6787109375,0.0,9.51744434541252,0.6025390625
a9-46v,0.4736328125,0.929,-1.4305454388630237,0.509765625,0.406,0.29458939750483815,0.498046875,0.539,-0.053032803200094104,0.71484375,0.0,11.004286017733586,0.716796875,0.0,8.61365494313049,0.693359375,0.0,7.207398477813365,0.53515625,0.034,1.80416888208187,0.4794921875,0.885,-1.1575160859167783,0.677734375,0.0,9.713152980885253,0.5745442708333334
9-46d,0.5205078125,0.166,1.0456632843490494,0.560546875,0.013,2.1982360192471178,0.537109375,0.071,1.4129011349184941,0.7373046875,0.0,12.297506968714192,0.6875,0.0,7.034252123733935,0.703125,0.0,7.863137518755788,0.541015625,0.011,2.1884360696972336,0.515625,0.225,0.8297641513541586,0.6875,0.0,9.82554692083911,0.599609375
9a,0.5048828125,0.395,0.2591979675990232,0.5546875,0.026,1.9041392204081264,0.49609375,0.557,-0.12164265724427326,0.6728515625,0.0,8.902045614992765,0.666015625,0.0,6.487870627271481,0.65234375,0.0,5.616251182418593,0.560546875,0.0,3.198057496028657,0.458984375,0.992,-2.1539302718002946,0.6240234375,0.0,6.733023541080009,0.5794270833333334
10v,0.51953125,0.164,1.0119299359555562,0.564453125,0.008,2.3880868277120433,0.48046875,0.784,-0.7111402775080469,0.607421875,0.0,5.613810269507009,0.611328125,0.0,4.1326940063430175,0.56640625,0.004,2.5869566980254675,0.4931640625,0.678,-0.41796471342218705,0.5361328125,0.035,1.8748608352257856,0.603515625,0.0,5.537096006011804,0.5400390625
a10p,0.5283203125,0.063,1.4866603510644592,0.509765625,0.393,0.3363257427482104,0.513671875,0.346,0.4821453482731649,0.62890625,0.0,6.391830901944332,0.63671875,0.0,5.231339936512841,0.603515625,0.0,3.875094697839571,0.4990234375,0.541,-0.06251766491343354,0.521484375,0.133,1.112694643720007,0.6298828125,0.0,6.817672880979909,0.5520833333333334
10pp,0.453125,0.997,-2.4544622003595,0.439453125,0.987,-2.2766571429628355,0.451171875,0.956,-1.7458885913171076,0.6044921875,0.0,5.25719488646151,0.619140625,0.0,4.588529294227621,0.595703125,0.0,3.643731634769772,0.4638671875,0.976,-1.9421728861048133,0.46875,0.962,-1.7446174435968511,0.59765625,0.0,5.283964461840333,0.5071614583333334
11l,0.4814453125,0.847,-0.9737045701207989,0.5078125,0.394,0.2993451624220127,0.4453125,0.982,-2.0140758891706922,0.7216796875,0.0,11.866742592079325,0.705078125,0.0,7.614481684690457,0.646484375,0.0,5.602877336296846,0.5166015625,0.202,0.8822615083405264,0.4931640625,0.656,-0.40158556171958254,0.6884765625,0.0,10.453285660603616,0.5732421875
13l,0.52734375,0.087,1.3926434827935004,0.52734375,0.16,1.0258263548724196,0.484375,0.722,-0.551409022487274,0.591796875,0.0,4.537602808490195,0.59765625,0.0,3.6426209012907957,0.56640625,0.003,2.563908049319813,0.5029296875,0.459,0.1384725743250835,0.5048828125,0.378,0.323672472693135,0.5693359375,0.001,3.5808377487847847,0.5406901041666666
OFC,0.4970703125,0.538,-0.07780062626867514,0.515625,0.274,0.569362679150956,0.4921875,0.614,-0.2630073313594982,0.546875,0.011,2.4332035477160012,0.505859375,0.434,0.2314118166410299,0.50390625,0.465,0.13826317846572742,0.4931640625,0.625,-0.34917662567507124,0.5068359375,0.357,0.3930467560126079,0.509765625,0.275,0.5713699493664854,0.5123697916666666
47s,0.478515625,0.875,-1.1138752874778435,0.51953125,0.239,0.7569910765028548,0.51171875,0.352,0.37327318787542524,0.58203125,0.0,4.345901931778082,0.576171875,0.002,2.963269576654132,0.578125,0.002,2.8145645441733165,0.501953125,0.47,0.07012601924891822,0.494140625,0.625,-0.27681390611711104,0.5615234375,0.0,3.316846411761968,0.5208333333333334
LIPd,0.5771484375,0.001,3.9136560048107265,0.662109375,0.0,5.688837879628776,0.521484375,0.221,0.8099002519948878,0.87890625,0.0,18.952381752352114,0.85546875,0.0,12.668233425503455,0.875,0.0,13.850195379689298,0.54296875,0.014,2.1805671437911456,0.5400390625,0.012,2.1954437476804687,0.8486328125,0.0,18.46065983313523,0.6663411458333334
6a,0.6015625,0.0,5.077378520962141,0.66796875,0.0,6.256358804244095,0.5390625,0.086,1.4186720389850584,0.857421875,0.0,18.681839852552482,0.798828125,0.0,11.36790440167051,0.884765625,0.0,14.660001911691305,0.5478515625,0.007,2.5150992808450088,0.537109375,0.019,2.033838919099813,0.85546875,0.0,18.98119916516793,0.6689453125
i6-8,0.5263671875,0.099,1.2867017396301936,0.533203125,0.12,1.233141260474965,0.513671875,0.315,0.5188064115763528,0.6982421875,0.0,9.854970641565009,0.646484375,0.0,5.270907386360317,0.677734375,0.0,6.5514623663302975,0.5302734375,0.07,1.456884145104838,0.5087890625,0.338,0.459440549196402,0.6572265625,0.0,8.541308099313456,0.5849609375
s6-8,0.4931640625,0.636,-0.30380396920620134,0.484375,0.722,-0.5471858267107772,0.5078125,0.388,0.30929347399382295,0.64453125,0.0,7.455705187657628,0.638671875,0.0,4.973365550281525,0.5859375,0.0,3.1391222123478633,0.498046875,0.567,-0.07937601391673636,0.498046875,0.558,-0.12764992838601583,0.615234375,0.0,6.212814108265394,0.5452473958333334
43,0.498046875,0.539,-0.06629143233478806,0.53515625,0.102,1.3038631148916084,0.515625,0.302,0.5438765360501193,0.6259765625,0.0,6.547496886579424,0.548828125,0.035,1.821792407067813,0.625,0.0,4.748608609556187,0.5009765625,0.486,0.075456960776472,0.4814453125,0.838,-0.9402786086045823,0.5908203125,0.0,4.810032106058223,0.5416666666666666
OP4,0.4814453125,0.831,-0.959644267438985,0.517578125,0.264,0.6711169412494595,0.541015625,0.072,1.5086794715000915,0.669921875,0.0,8.888330451868773,0.62890625,0.0,5.147450420276916,0.61328125,0.0,3.9441484902488777,0.53515625,0.032,1.9172137301901702,0.4951171875,0.613,-0.2716098026548633,0.640625,0.0,7.623979300887562,0.5621744791666666
OP1,0.5087890625,0.333,0.4996809404886767,0.53515625,0.099,1.281982020435555,0.53125,0.141,1.0845060197074663,0.5791015625,0.0,4.142340501186385,0.576171875,0.003,2.930337251755334,0.60546875,0.0,3.8730077379481247,0.494140625,0.624,-0.31874645221042325,0.498046875,0.544,-0.07063851715483538,0.5693359375,0.0,3.642835199058192,0.52734375
OP2-3,0.53125,0.071,1.5095292859242333,0.525390625,0.186,0.9325106007416036,0.5078125,0.425,0.23951373399011183,0.5576171875,0.001,3.014553549178714,0.490234375,0.649,-0.36551034029512347,0.54296875,0.052,1.6568355392539078,0.484375,0.788,-0.7677959370906128,0.5263671875,0.09,1.342586495447331,0.580078125,0.0,4.160790817569039,0.5244140625
52,0.4658203125,0.945,-1.5954090955971554,0.474609375,0.826,-0.9277103396871595,0.53125,0.15,1.083056457750797,0.607421875,0.0,5.32728137696759,0.57421875,0.005,2.553086468656867,0.60546875,0.0,3.7428528371035017,0.4990234375,0.537,-0.03537282709570045,0.4873046875,0.763,-0.6502132452042938,0.587890625,0.0,4.611776456872215,0.5240885416666666
RI,0.482421875,0.796,-0.8264779427329253,0.505859375,0.442,0.17792690463575314,0.478515625,0.795,-0.8244707249001416,0.609375,0.0,5.559961214484905,0.5859375,0.0,3.1838576236368525,0.619140625,0.0,4.484740806586113,0.5283203125,0.075,1.4660321569206674,0.4931640625,0.639,-0.33135141623464937,0.59765625,0.0,5.053883972329355,0.5400390625
PFcm,0.5390625,0.018,2.1074941881937437,0.572265625,0.005,2.5588038637655957,0.474609375,0.847,-0.9362046009620104,0.6025390625,0.0,5.298364353000916,0.56640625,0.004,2.5134520454907188,0.568359375,0.004,2.5604593787253824,0.5029296875,0.445,0.1644747036001338,0.5263671875,0.077,1.3939998031371021,0.58984375,0.0,4.753978223191448,0.5481770833333334
PoI2,0.525390625,0.089,1.3331465061721215,0.55859375,0.012,2.143738886914765,0.533203125,0.112,1.2456236858830487,0.6279296875,0.0,6.684517642514412,0.62109375,0.0,4.5696714155471305,0.609375,0.0,4.146794830748659,0.5078125,0.356,0.39622487245498295,0.5234375,0.11,1.2735485814442669,0.619140625,0.0,6.392151926400357,0.5537109375
TA2,0.494140625,0.63,-0.30651155972269883,0.5,0.526,-0.004399308353452462,0.51171875,0.349,0.4338490059603007,0.619140625,0.0,5.90873016929101,0.634765625,0.0,5.001875017920364,0.5546875,0.026,1.9657541742794462,0.4912109375,0.686,-0.463960176527918,0.5166015625,0.2,0.9017527506071785,0.6298828125,0.0,7.163313562424106,0.5348307291666666
FOP4,0.513671875,0.272,0.6786707628289194,0.48046875,0.756,-0.6561447751054217,0.47265625,0.864,-1.0514037464303183,0.6220703125,0.0,6.087926528086971,0.587890625,0.002,3.048845706782314,0.62109375,0.0,4.431279270913956,0.4833984375,0.79,-0.757012443336113,0.51171875,0.272,0.6538319428743193,0.623046875,0.0,6.461612415956771,0.5397135416666666
MI,0.4990234375,0.536,-0.047673619620166745,0.544921875,0.059,1.6376056623428379,0.49609375,0.545,-0.10844513523584705,0.62890625,0.0,6.770338292956903,0.630859375,0.0,4.662081865616915,0.62109375,0.0,4.511549193698974,0.5439453125,0.009,2.156490979047888,0.4970703125,0.603,-0.18986357858057076,0.60546875,0.0,5.68577740931338,0.5572916666666666
Pir,0.50390625,0.431,0.2134850019841502,0.509765625,0.366,0.3815958691902223,0.501953125,0.46,0.10321042199348253,0.5888671875,0.0,4.697944097793263,0.5703125,0.003,2.555333133736799,0.59765625,0.0,3.534681059711519,0.5107421875,0.289,0.5573856682504146,0.501953125,0.464,0.1158297343701747,0.5625,0.001,3.3461793349229643,0.5345052083333334
AVI,0.498046875,0.556,-0.09406188102473262,0.505859375,0.446,0.1844948595291531,0.525390625,0.187,0.9350572634247833,0.58984375,0.0,4.581193298426111,0.609375,0.0,3.8776571742692165,0.6015625,0.0,3.8188619107244777,0.5087890625,0.359,0.4050806046291944,0.4794921875,0.864,-1.061109278651054,0.552734375,0.001,2.8590778179137,0.5322265625
AAIC,0.5185546875,0.18,0.9326581721289514,0.49609375,0.569,-0.15423410895095635,0.515625,0.296,0.5514223045192854,0.5791015625,0.0,4.014907297468514,0.54296875,0.07,1.538285527689376,0.552734375,0.026,1.8861285773738832,0.4951171875,0.607,-0.2538648245847516,0.5390625,0.025,1.968776961906233,0.58203125,0.0,4.216035916085183,0.5309244791666666
FOP1,0.4931640625,0.636,-0.3714673867920353,0.505859375,0.438,0.18728753031275078,0.50390625,0.478,0.1076043620169367,0.587890625,0.0,4.423121371221353,0.6015625,0.0,3.7706349583453402,0.568359375,0.01,2.4787260360352117,0.501953125,0.45,0.15682021918871272,0.4990234375,0.549,-0.09606928262959115,0.572265625,0.0,3.821967145016195,0.5276692708333334
FOP3,0.56640625,0.001,3.3714037300541633,0.556640625,0.026,2.0092255610734853,0.51953125,0.252,0.72359934249977,0.6103515625,0.0,5.536300161864866,0.59765625,0.0,3.673817422564902,0.59375,0.002,3.4064128557585795,0.5166015625,0.211,0.8289011491958552,0.5244140625,0.109,1.240841996018812,0.60546875,0.0,5.558160344679832,0.564453125
FOP2,0.5478515625,0.008,2.4270357079402034,0.521484375,0.202,0.8413516801151502,0.55859375,0.014,2.185106710967925,0.5703125,0.0,3.638634036258514,0.5390625,0.086,1.4647905150147633,0.572265625,0.004,2.61667049477375,0.5009765625,0.482,0.030875068115177883,0.54296875,0.015,2.2176437268922466,0.56640625,0.0,3.5461969740829726,0.5397135416666666
PFt,0.59765625,0.0,5.019240385073244,0.654296875,0.0,5.758826323132431,0.51171875,0.348,0.4262033137332687,0.751953125,0.0,13.31389055985849,0.7578125,0.0,9.457769787202183,0.7265625,0.0,8.532971624999348,0.5634765625,0.001,3.2969526728184375,0.5478515625,0.008,2.603369566022808,0.705078125,0.0,11.366835098563588,0.6376953125
AIP,0.609375,0.0,5.746806308399963,0.65625,0.0,5.923333111829347,0.50390625,0.476,0.12936392309556596,0.7958984375,0.0,15.296597589663515,0.787109375,0.0,10.774649172633127,0.783203125,0.0,10.291756392264649,0.5205078125,0.15,1.1210799195182322,0.578125,0.0,4.144422723606426,0.7802734375,0.0,15.250337625213007,0.6419270833333334
EC,0.498046875,0.556,-0.09715202800982449,0.51953125,0.262,0.6740774248447471,0.55859375,0.016,2.1724617627774725,0.576171875,0.0,3.8357826216964126,0.541015625,0.075,1.5061033878408725,0.564453125,0.009,2.464047607766947,0.5390625,0.019,2.0727125042798633,0.46875,0.954,-1.69655300287394,0.5576171875,0.0,3.0723832925306986,0.5377604166666666
PreS,0.513671875,0.274,0.6840571123562426,0.548828125,0.041,1.7679603536096429,0.431640625,0.994,-2.489740533304769,0.6982421875,0.0,10.20107316351958,0.69140625,0.0,7.0956598011328085,0.654296875,0.0,5.852898669623041,0.5029296875,0.451,0.15709999362824476,0.498046875,0.547,-0.10908046293809877,0.673828125,0.0,9.474551112400933,0.5716145833333334
H,0.5498046875,0.009,2.5507387556473238,0.53515625,0.081,1.4658593173436842,0.53125,0.109,1.242825173212325,0.6494140625,0.0,8.115247147613426,0.6015625,0.0,4.06609474714154,0.654296875,0.0,6.2075641676754945,0.5,0.533,-0.026106466804693716,0.5244140625,0.09,1.3306401247018436,0.623046875,0.0,6.579078522686496,0.56640625
ProS,0.5458984375,0.007,2.2855479656603266,0.580078125,0.003,2.9517706099444196,0.490234375,0.669,-0.3868194474479263,0.68359375,0.0,9.110411434319996,0.646484375,0.0,5.262059318560406,0.65625,0.0,5.725224738659215,0.5029296875,0.461,0.12378304777702391,0.529296875,0.07,1.5312802077115149,0.6728515625,0.0,9.258867359655703,0.5774739583333334
PeEc,0.5546875,0.001,2.923315073321644,0.59765625,0.0,3.7314381214274057,0.533203125,0.112,1.301491438153193,0.6103515625,0.0,5.934435776867536,0.666015625,0.0,6.614709277429143,0.580078125,0.0,3.0586159010164606,0.517578125,0.2,0.899691426865396,0.51953125,0.151,1.0418249428254367,0.5615234375,0.0,3.2942182776234867,0.5608723958333334
STGa,0.5078125,0.355,0.3953231885876327,0.501953125,0.482,0.09222350317549005,0.525390625,0.189,0.9135468965971278,0.5712890625,0.0,3.645503142628845,0.548828125,0.038,1.810033970176985,0.5390625,0.077,1.5058511766473521,0.482421875,0.817,-0.8657942776319276,0.505859375,0.398,0.2768088663127613,0.564453125,0.001,3.477311661063407,0.5205078125
PBelt,0.498046875,0.571,-0.11305398455939712,0.50390625,0.463,0.09988224208117202,0.51953125,0.257,0.713335655310356,0.650390625,0.0,7.606805495220179,0.609375,0.0,4.011166679569118,0.62890625,0.0,4.879578691736058,0.4912109375,0.715,-0.5031406608227533,0.5126953125,0.254,0.6393001859384868,0.6357421875,0.0,7.485669379777736,0.5465494791666666
A5,0.5048828125,0.405,0.2476249745732556,0.4921875,0.598,-0.23595791526761456,0.46484375,0.915,-1.3645774755501188,0.650390625,0.0,7.992616207902825,0.625,0.0,4.808552191352571,0.658203125,0.0,6.019504005627767,0.5126953125,0.271,0.656505293552453,0.4794921875,0.88,-1.1200448426068028,0.6376953125,0.0,7.457024225925579,0.5559895833333334
PHA1,0.5263671875,0.09,1.3561721721039364,0.654296875,0.0,5.6056548039405145,0.474609375,0.818,-0.8988212519353727,0.7509765625,0.0,12.699365552217724,0.6875,0.0,6.744730417442065,0.78125,0.0,10.395220900949566,0.5263671875,0.098,1.3275854015120623,0.498046875,0.564,-0.14036190086129588,0.7119140625,0.0,11.78343645057873,0.6012369791666666
PHA3,0.6201171875,0.0,6.193622891718815,0.701171875,0.0,7.803257407701843,0.56640625,0.01,2.504840780515022,0.7900390625,0.0,15.870044410857496,0.728515625,0.0,8.739311361356249,0.833984375,0.0,12.836862992326367,0.568359375,0.0,3.4833756335889903,0.5537109375,0.002,2.860866181627434,0.7646484375,0.0,14.570015758738323,0.6595052083333334
STSda,0.5322265625,0.045,1.7172935085323136,0.548828125,0.039,1.8073164457804944,0.4921875,0.609,-0.27767518792258916,0.658203125,0.0,8.172413378528935,0.638671875,0.0,5.154912864085514,0.603515625,0.0,3.862628794124559,0.494140625,0.649,-0.3620953628098004,0.533203125,0.038,1.767283963525449,0.6142578125,0.0,6.2534812147795344,0.5615234375
STSdp,0.541015625,0.015,2.111570609045162,0.521484375,0.194,0.8547812174054614,0.552734375,0.026,1.9597865821252838,0.662109375,0.0,8.591047884645807,0.626953125,0.0,4.895845225977142,0.615234375,0.0,4.537496714203485,0.5283203125,0.07,1.5402637361897396,0.5009765625,0.467,0.07283110049270086,0.630859375,0.0,7.455108141164998,0.5771484375
STSvp,0.5009765625,0.473,0.08149772119668214,0.525390625,0.206,0.8961539958640922,0.515625,0.293,0.5877809620752745,0.720703125,0.0,11.481464718475754,0.6640625,0.0,6.306629413463179,0.697265625,0.0,7.323396536398641,0.5234375,0.117,1.2432391894089152,0.48828125,0.782,-0.7085244125214546,0.6689453125,0.0,9.014412344826246,0.5817057291666666
TGd,0.52734375,0.09,1.4911084174134264,0.5234375,0.198,0.8805846466967696,0.478515625,0.798,-0.8058085718195014,0.580078125,0.0,4.255106637080566,0.578125,0.0,2.9520994457765832,0.59765625,0.0,3.637309968609386,0.494140625,0.644,-0.34333820626693407,0.5166015625,0.213,0.8342304859439322,0.58203125,0.0,4.66493229535297,0.5338541666666666
TE1a,0.5400390625,0.015,2.0249557421015334,0.5,0.513,0.013307004243258385,0.5234375,0.189,0.9309248942018461,0.6142578125,0.0,6.238494964748701,0.6015625,0.0,3.7865276420653813,0.619140625,0.0,4.370060421295352,0.49609375,0.618,-0.24942933153632435,0.5146484375,0.25,0.7233816350434251,0.6103515625,0.0,5.992168784577406,0.5501302083333334
TE1p,0.5029296875,0.438,0.1471402770685853,0.580078125,0.002,2.9269679782718176,0.46484375,0.928,-1.3908907386972227,0.765625,0.0,14.0518698800214,0.716796875,0.0,8.349155165367618,0.72265625,0.0,8.150331449717157,0.5361328125,0.027,1.9622337400954357,0.4755859375,0.908,-1.354311804048938,0.7314453125,0.0,12.611615397822339,0.6015625
TE2a,0.4833984375,0.804,-0.8623833351945672,0.482421875,0.755,-0.6891369337580867,0.49609375,0.586,-0.18253676475605646,0.5859375,0.0,4.61830096873279,0.564453125,0.005,2.6258609386220524,0.572265625,0.003,2.827340033506977,0.4951171875,0.594,-0.23404346299996842,0.482421875,0.821,-0.9462125508502629,0.5771484375,0.0,4.315059787042492,0.521484375
TF,0.55859375,0.002,3.0241320554083426,0.6015625,0.0,3.8616731730287293,0.494140625,0.628,-0.29861178362635754,0.6728515625,0.0,9.391593137435265,0.6484375,0.0,5.507837405544911,0.6015625,0.0,3.87142248341282,0.5126953125,0.253,0.7000622626641804,0.5419921875,0.011,2.3866174416334345,0.65234375,0.0,8.352685673999568,0.5813802083333334
TE2p,0.5439453125,0.013,2.2378693849940525,0.583984375,0.001,3.124615843190825,0.498046875,0.552,-0.09821592396944591,0.7275390625,0.0,11.94879893797484,0.705078125,0.0,7.980338172649387,0.6640625,0.0,6.370555076259077,0.4921875,0.687,-0.42797367763547417,0.515625,0.218,0.8359711993588426,0.703125,0.0,10.655125814867096,0.587890625
PHT,0.5947265625,0.0,5.032035561788324,0.640625,0.0,5.233043152475729,0.52734375,0.164,0.9786624167014676,0.80859375,0.0,16.62538022351934,0.7890625,0.0,10.827170848252134,0.830078125,0.0,12.330153866484364,0.5400390625,0.023,2.0335861791492507,0.544921875,0.009,2.472714058249034,0.7734375,0.0,14.636264784299527,0.6477864583333334
PH,0.6015625,0.0,5.375783619334767,0.724609375,0.0,8.403059469627513,0.494140625,0.617,-0.25653312282574586,0.9345703125,0.0,22.89638952162866,0.908203125,0.0,15.309583269743598,0.935546875,0.0,16.531347345646413,0.5986328125,0.0,4.883183292307222,0.556640625,0.0,3.0601397425308288,0.8974609375,0.0,21.02533531619941,0.7115885416666666
TPOJ1,0.544921875,0.009,2.3743736661641623,0.544921875,0.049,1.6367358849442768,0.53125,0.136,1.14178326945882,0.748046875,0.0,12.929981610895489,0.73046875,0.0,8.846657180838044,0.734375,0.0,8.742146955979951,0.5205078125,0.147,1.0672343202679004,0.541015625,0.013,2.2518057639173197,0.73828125,0.0,13.265934612700232,0.6044921875
TPOJ2,0.544921875,0.014,2.277073385869568,0.59375,0.0,3.3870988823304446,0.517578125,0.279,0.6374531535504069,0.8076171875,0.0,16.239533962613432,0.767578125,0.0,9.536466550724437,0.787109375,0.0,10.806635109343354,0.533203125,0.043,1.6826220955204307,0.5166015625,0.193,0.877969787891959,0.7607421875,0.0,13.815176076859178,0.6285807291666666
TPOJ3,0.599609375,0.0,5.227400878982208,0.673828125,0.0,6.32775613717394,0.517578125,0.27,0.6489412998508859,0.845703125,0.0,17.73320384585758,0.80078125,0.0,11.354378520722761,0.85546875,0.0,12.744100363241198,0.5673828125,0.0,3.553854423687614,0.5361328125,0.021,1.971924038583488,0.81640625,0.0,16.67454904500684,0.6708984375
DVT,0.58203125,0.0,4.128198051238049,0.6484375,0.0,5.560936125768415,0.5546875,0.02,1.9758074950909252,0.83203125,0.0,16.990234610051314,0.787109375,0.0,10.60778487601103,0.89453125,0.0,14.740215248011067,0.552734375,0.002,2.802462269450619,0.5205078125,0.126,1.1626391084249714,0.8115234375,0.0,16.94760977674936,0.6555989583333334
PGp,0.6240234375,0.0,6.543682519325744,0.73828125,0.0,8.775009636894028,0.517578125,0.257,0.6986690070633614,0.88671875,0.0,20.45051524575868,0.84375,0.0,12.800355132788859,0.896484375,0.0,14.609926380675368,0.58203125,0.0,4.307940502740422,0.578125,0.0,4.100026248115027,0.8388671875,0.0,19.02303639023087,0.6975911458333334
IP2,0.572265625,0.0,3.764295859607701,0.607421875,0.0,3.9012683054604564,0.529296875,0.146,1.0941439298535047,0.7744140625,0.0,14.444560638641457,0.73046875,0.0,8.57469476763545,0.724609375,0.0,8.143961029766649,0.5439453125,0.01,2.3032424456588267,0.5546875,0.001,2.942394018009935,0.7294921875,0.0,12.53004808989128,0.6302083333333334
IP1,0.5703125,0.0,3.6622273901564943,0.65234375,0.0,5.389624767636673,0.501953125,0.495,0.07098979954817393,0.8427734375,0.0,17.595568784761735,0.8203125,0.0,12.270879928974452,0.85546875,0.0,13.04093580879447,0.5888671875,0.0,4.676627079532825,0.5263671875,0.084,1.4135067861946067,0.83984375,0.0,18.768551625289273,0.6673177083333334
IP0,0.619140625,0.0,6.332455930147928,0.7265625,0.0,8.209605722531936,0.599609375,0.0,3.6081194375807724,0.9091796875,0.0,21.099475091998485,0.921875,0.0,15.836434185311454,0.92578125,0.0,15.12951573924741,0.6083984375,0.0,5.82964105341988,0.578125,0.0,4.101504273859599,0.8916015625,0.0,20.686462445719155,0.7122395833333334
