ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
PEF,0.5703125,0.0,3.6190499765913926,0.599609375,0.001,3.521609986291078,0.546875,0.05,1.7106313226869907,0.8046875,0.0,15.642707538691253,0.75390625,0.0,9.266132331356992,0.8203125,0.0,10.950444029339634,0.5107421875,0.31,0.5359826354985808,0.5029296875,0.469,0.1275080465755539,0.7744140625,0.0,15.047586712370641,0.6285807291666666
55b,0.54296875,0.012,2.2287544901503793,0.55078125,0.043,1.7323318904194045,0.51953125,0.246,0.7300680503390554,0.8154296875,0.0,16.053424591922152,0.783203125,0.0,10.133022917986043,0.8125,0.0,11.318739071485428,0.5146484375,0.261,0.6771721165983378,0.54296875,0.012,2.2853645317492157,0.7958984375,0.0,15.633682997538145,0.6243489583333334
V3A,0.6201171875,0.0,6.015024730948448,0.63671875,0.0,5.2825619881970995,0.5859375,0.001,3.11291502194317,0.97265625,0.0,23.637904274105573,0.95703125,0.0,16.7026275482515,0.982421875,0.0,18.088508215540603,0.5400390625,0.029,2.0261449103497453,0.53125,0.043,1.7528775963423224,0.9609375,0.0,25.320099442678142,0.7109375
RSC,0.52734375,0.078,1.4460002819664441,0.533203125,0.119,1.279886627748995,0.52734375,0.14,1.0804304525222965,0.6279296875,0.0,6.290000237284225,0.5703125,0.001,2.605911408669262,0.62109375,0.0,4.649990767132781,0.5107421875,0.264,0.6010970123946382,0.50390625,0.471,0.14695604520208935,0.56640625,0.0,3.7843787741769965,0.5553385416666666
POS2,0.626953125,0.0,6.447446792656255,0.626953125,0.0,4.904222398480496,0.609375,0.0,4.021221259546589,0.751953125,0.0,13.034900392588577,0.740234375,0.0,9.146407532679474,0.732421875,0.0,8.66452325466291,0.4912109375,0.666,-0.3938655119651922,0.603515625,0.0,5.624619816547415,0.7265625,0.0,12.671782104404501,0.6233723958333334
V7,0.6103515625,0.0,5.616190481917515,0.646484375,0.0,5.2967940647497995,0.591796875,0.0,3.5486552646313845,0.7109375,0.0,11.178850565483408,0.6875,0.0,6.861816219197971,0.740234375,0.0,8.642576851117752,0.5556640625,0.003,2.763678242197557,0.5517578125,0.003,2.8462821262515003,0.66796875,0.0,8.86186155159726,0.6256510416666666
IPS1,0.6787109375,0.0,9.137846040141214,0.69921875,0.0,7.312739062106455,0.634765625,0.0,4.88206672089391,0.701171875,0.0,10.5223463981072,0.6640625,0.0,6.47379761863119,0.701171875,0.0,7.510095025976351,0.5244140625,0.101,1.303878213867377,0.6396484375,0.0,7.080318289283208,0.6875,0.0,10.278434557364438,0.634765625
FFC,0.7021484375,0.0,10.553304139384153,0.67578125,0.0,6.411447388050412,0.693359375,0.0,7.504297411631089,0.9677734375,0.0,25.19274330191291,0.974609375,0.0,17.71859308914217,0.95703125,0.0,17.36853093467682,0.525390625,0.079,1.3664097307013996,0.673828125,0.0,10.121870995864104,0.9609375,0.0,26.12746076255919,0.7317708333333334
V3B,0.6103515625,0.0,5.649966863235156,0.697265625,0.0,7.11921066407234,0.537109375,0.111,1.2695804386223204,0.796875,0.0,14.982813354030094,0.775390625,0.0,10.061167914814725,0.779296875,0.0,9.838078326116547,0.56640625,0.0,3.365842384587005,0.5732421875,0.001,3.8044475200649672,0.751953125,0.0,12.583832406626325,0.6578776041666666
LO1,0.58984375,0.0,4.650197294903285,0.58984375,0.0,3.1662642302779185,0.552734375,0.024,1.8827522039771545,0.763671875,0.0,13.329555406816565,0.73046875,0.0,8.359318514605526,0.771484375,0.0,10.118646245447755,0.51171875,0.297,0.5552571150984035,0.57421875,0.0,4.067802661834867,0.7001953125,0.0,10.506676495862607,0.6217447916666666
LO2,0.548828125,0.005,2.6179118827243144,0.544921875,0.043,1.622612299139363,0.556640625,0.016,2.141787627264333,0.818359375,0.0,16.703946536392294,0.791015625,0.0,10.592414082249404,0.806640625,0.0,11.389854976557773,0.5205078125,0.157,1.072016441935953,0.546875,0.007,2.5142446204418882,0.7880859375,0.0,15.300996718991033,0.6292317708333334
PIT,0.6123046875,0.0,5.809311615659236,0.580078125,0.003,2.931955511454351,0.623046875,0.0,4.5746441005093015,0.91796875,0.0,21.86007242307073,0.9296875,0.0,15.15541218726412,0.90234375,0.0,14.578287413950001,0.5400390625,0.013,2.2334937205081196,0.5517578125,0.002,2.7887293673354225,0.927734375,0.0,23.71961368024267,0.6901041666666666
MT,0.6015625,0.0,5.12273486300541,0.630859375,0.0,4.763518072856614,0.560546875,0.01,2.216856117692522,0.83203125,0.0,17.59526954795205,0.8125,0.0,11.616514458416706,0.796875,0.0,10.894981846968847,0.5166015625,0.208,0.8271094857031024,0.5771484375,0.0,4.076307736719847,0.798828125,0.0,15.775547536924606,0.6500651041666666
A1,0.5283203125,0.069,1.4766680811554875,0.53515625,0.098,1.2490348715218338,0.498046875,0.529,-0.06252026173404475,0.7021484375,0.0,9.953648665858998,0.703125,0.0,7.3957643597596086,0.703125,0.0,7.321370909344716,0.509765625,0.333,0.47624859043150153,0.494140625,0.658,-0.3738322773577074,0.685546875,0.0,9.550704435180966,0.580078125
PSL,0.515625,0.214,0.7839983276194794,0.515625,0.286,0.5840821944698769,0.494140625,0.608,-0.20062925488141742,0.732421875,0.0,12.416176429594493,0.7265625,0.0,8.603549248029111,0.6640625,0.0,6.08422716299584,0.5146484375,0.222,0.7761397906947005,0.5185546875,0.147,1.01511834236325,0.685546875,0.0,10.014980649111955,0.5875651041666666
SFL,0.5302734375,0.059,1.5649425205747158,0.537109375,0.102,1.3460233302887248,0.509765625,0.342,0.409111182720865,0.7080078125,0.0,10.597926831569342,0.64453125,0.0,5.388898673481628,0.689453125,0.0,7.068296872004769,0.505859375,0.384,0.28925115460448053,0.5263671875,0.082,1.4046937881532442,0.6611328125,0.0,8.790007446840967,0.5813802083333334
PCV,0.5576171875,0.002,2.917909546970242,0.5546875,0.02,2.053605094645669,0.583984375,0.002,3.028994554878175,0.6884765625,0.0,9.3746522215209,0.6640625,0.0,6.219703506877835,0.666015625,0.0,6.362077612382624,0.4912109375,0.674,-0.42119189992512385,0.5576171875,0.002,3.0465056945596403,0.65234375,0.0,8.329673784136457,0.5791015625
STV,0.5224609375,0.113,1.1563063684931834,0.546875,0.035,1.7854759662758015,0.548828125,0.04,1.7315119944086728,0.73046875,0.0,12.446555898465506,0.701171875,0.0,8.002901740438606,0.712890625,0.0,8.252276950010264,0.521484375,0.144,1.0871864780942493,0.5029296875,0.441,0.16172870945026024,0.6884765625,0.0,10.257946585512013,0.5914713541666666
7Pm,0.6103515625,0.0,5.555844797927149,0.6015625,0.0,3.689448312348753,0.619140625,0.0,4.3638736529703746,0.7900390625,0.0,14.698833476547671,0.7109375,0.0,7.852474996106787,0.796875,0.0,10.804410395819131,0.552734375,0.005,2.662025075131926,0.5595703125,0.001,3.056847709832253,0.728515625,0.0,12.042387497741135,0.6510416666666666
7m,0.5556640625,0.003,2.66489704794955,0.517578125,0.256,0.6480567344219829,0.572265625,0.001,2.643150748085253,0.666015625,0.0,8.373689871513937,0.634765625,0.0,4.996102678587285,0.654296875,0.0,5.835617173455035,0.537109375,0.023,1.924692108245725,0.517578125,0.17,0.987544193571442,0.634765625,0.0,7.017793405380916,0.5862630208333334
POS1,0.615234375,0.0,5.7984453661786555,0.650390625,0.0,5.327297767823481,0.58984375,0.0,3.4228781616655173,0.642578125,0.0,7.406615755812535,0.57421875,0.004,2.86231277820388,0.65234375,0.0,5.9939887301137,0.5166015625,0.214,0.8445877168549631,0.5693359375,0.0,3.7204864382338134,0.611328125,0.0,6.090746010261271,0.5914713541666666
23d,0.5244140625,0.11,1.2597451655330698,0.515625,0.3,0.5615524680001373,0.501953125,0.493,0.0860503452928311,0.6142578125,0.0,5.820834497638058,0.6015625,0.0,3.867749120211813,0.599609375,0.0,3.4454162748983226,0.494140625,0.654,-0.3714610134378212,0.525390625,0.103,1.3718887467145193,0.5986328125,0.0,5.326623168982036,0.5442708333333334
v23ab,0.5087890625,0.341,0.4406606745673718,0.548828125,0.034,1.7803085893360464,0.533203125,0.114,1.2231418513814718,0.5791015625,0.0,4.160807387518218,0.560546875,0.013,2.122735826547478,0.58984375,0.0,3.1867085138640316,0.52734375,0.078,1.4057034356477864,0.4931640625,0.661,-0.3752499995014224,0.568359375,0.001,3.5501408293395333,0.5384114583333334
d23ab,0.533203125,0.039,1.7066636754075655,0.556640625,0.024,2.0741277088037293,0.515625,0.306,0.5947939622989765,0.55859375,0.0,3.0002802530668693,0.58203125,0.0,2.9958902431367633,0.564453125,0.01,2.358913496402993,0.5146484375,0.239,0.7209600641603918,0.5087890625,0.358,0.42446926676285346,0.541015625,0.017,2.1928532871976736,0.5354817708333334
31pv,0.5283203125,0.094,1.4002348692412334,0.53125,0.109,1.2300954008536376,0.490234375,0.655,-0.32646980055736746,0.5888671875,0.0,4.524574771710529,0.544921875,0.05,1.6230983363462466,0.546875,0.046,1.655649321479854,0.5048828125,0.421,0.2312101002327599,0.5185546875,0.165,0.9579258080826833,0.5791015625,0.0,4.165183074289183,0.5406901041666666
5m,0.4951171875,0.592,-0.21798820863954924,0.474609375,0.847,-0.9955927806886139,0.53125,0.137,1.1262004942817516,0.66015625,0.0,8.200175133696877,0.619140625,0.0,4.491610000799051,0.65625,0.0,5.699833905629857,0.5107421875,0.31,0.5493689797413023,0.515625,0.204,0.8201811319025879,0.6318359375,0.0,6.9000616645656345,0.5553385416666666
5mv,0.5146484375,0.261,0.6910644185351835,0.521484375,0.204,0.8221821580058369,0.568359375,0.012,2.502270982434929,0.6171875,0.0,6.291049185669295,0.6171875,0.0,4.389821505385463,0.58984375,0.0,3.3711421982220133,0.5224609375,0.149,1.1037067845530097,0.521484375,0.125,1.1588259491291462,0.5908203125,0.0,4.7682011343937525,0.5514322916666666
23c,0.578125,0.0,4.079415739561896,0.60546875,0.0,3.949115231574618,0.515625,0.297,0.5783562106430733,0.6435546875,0.0,7.630585553773958,0.626953125,0.0,4.7485944100287485,0.59765625,0.0,3.676340312827254,0.53125,0.066,1.5421050558839353,0.5537109375,0.004,2.828635461631495,0.599609375,0.0,5.21512933112091,0.5843098958333334
5L,0.5302734375,0.062,1.5445918863751218,0.470703125,0.861,-1.0738682383898914,0.533203125,0.132,1.1722090746355638,0.666015625,0.0,8.341071930252836,0.65234375,0.0,5.453697047659513,0.6171875,0.0,4.35389076109785,0.5078125,0.352,0.4147318338940252,0.5126953125,0.267,0.6576301984916508,0.6396484375,0.0,7.513908049205697,0.5680338541666666
24dd,0.5146484375,0.233,0.7423433567136257,0.52734375,0.147,1.0597527903546682,0.515625,0.273,0.6129449423060603,0.662109375,0.0,8.564056098480494,0.66796875,0.0,6.407801122367592,0.640625,0.0,5.307393743583633,0.509765625,0.303,0.5153055156254922,0.4951171875,0.616,-0.2942691228725598,0.6640625,0.0,8.907476128568693,0.5621744791666666
24dv,0.5009765625,0.476,0.09854928454426659,0.53125,0.126,1.170028194907298,0.556640625,0.021,2.049477329549864,0.6650390625,0.0,8.612071052664353,0.66796875,0.0,6.426194193488177,0.630859375,0.0,4.91701117565791,0.5146484375,0.22,0.797337661913058,0.5009765625,0.509,0.01126416485594893,0.6279296875,0.0,6.7827284181482215,0.5602213541666666
7AL,0.541015625,0.022,2.1352587938674628,0.51953125,0.272,0.6925875104635211,0.576171875,0.005,2.8293296589332764,0.6806640625,0.0,9.179541359011624,0.671875,0.0,6.477738849454578,0.6484375,0.0,5.388048856654637,0.509765625,0.316,0.4894507285004497,0.5234375,0.098,1.2840665508628266,0.623046875,0.0,6.530312287367521,0.5771484375
SCEF,0.537109375,0.026,1.9393223682247893,0.5390625,0.067,1.4727212484182857,0.4921875,0.61,-0.20590413725767734,0.720703125,0.0,10.91601245181542,0.673828125,0.0,6.584141219511008,0.7265625,0.0,8.439252230904268,0.4833984375,0.811,-0.8587734525785249,0.544921875,0.006,2.4307267797657652,0.7314453125,0.0,12.516187667510708,0.5804036458333334
6ma,0.544921875,0.01,2.215894317935073,0.564453125,0.014,2.254461691754674,0.5390625,0.088,1.3801146352962528,0.73046875,0.0,12.413817556416666,0.701171875,0.0,7.5355697174143845,0.703125,0.0,7.643917662372621,0.5166015625,0.198,0.8615604975921698,0.505859375,0.395,0.3007005260666665,0.6767578125,0.0,9.496759236170947,0.5973307291666666
7Am,0.6416015625,0.0,7.422842229973204,0.609375,0.0,4.024388640581284,0.626953125,0.0,4.638464131907782,0.7197265625,0.0,11.49688795230546,0.63671875,0.0,5.126772382206912,0.705078125,0.0,7.592212908673562,0.50390625,0.426,0.21074451978150244,0.6455078125,0.0,7.751693968961948,0.6787109375,0.0,9.673193000691994,0.6217447916666666
7PL,0.59765625,0.0,5.035615142879726,0.62109375,0.0,4.457143428228059,0.61328125,0.0,4.11354137803099,0.7666015625,0.0,13.214734744837179,0.7109375,0.0,7.883339162242081,0.755859375,0.0,9.125367340635087,0.5634765625,0.0,3.277685089165669,0.560546875,0.002,3.1019617825479506,0.73046875,0.0,11.923269776840835,0.642578125
7PC,0.5146484375,0.216,0.7884903348288013,0.537109375,0.084,1.3679533908497863,0.490234375,0.668,-0.38153155921666554,0.71875,0.0,11.165504001778734,0.6953125,0.0,7.415204937649378,0.72265625,0.0,8.538349479236924,0.505859375,0.369,0.34910897691825293,0.525390625,0.091,1.3662208513913778,0.712890625,0.0,11.180929519007641,0.5797526041666666
LIPv,0.5537109375,0.003,2.6920054012620502,0.54296875,0.062,1.5563248743004034,0.595703125,0.001,3.5556424709922987,0.8525390625,0.0,18.118040895012427,0.81640625,0.0,11.389928105111212,0.892578125,0.0,14.397147713829591,0.51953125,0.185,0.9637672985230309,0.5439453125,0.013,2.4067613559916543,0.84375,0.0,18.768462553276656,0.6419270833333334
VIP,0.541015625,0.023,2.0445190955766477,0.53125,0.128,1.163576668837492,0.54296875,0.068,1.5439286141083304,0.7568359375,0.0,13.161653136472207,0.712890625,0.0,7.8681531951883485,0.76953125,0.0,9.958789921655157,0.4833984375,0.818,-0.8557211874921784,0.5400390625,0.017,2.195015594643728,0.7236328125,0.0,11.526401536801488,0.59375
MIP,0.7177734375,0.0,11.553797542669635,0.71484375,0.0,7.720929607558543,0.6875,0.0,6.7495615179781625,0.841796875,0.0,17.126616693866826,0.80859375,0.0,11.932436656976568,0.85546875,0.0,13.568730754215528,0.55859375,0.0,3.072844576404429,0.646484375,0.0,7.494733089952896,0.8125,0.0,16.69664285170721,0.7060546875
1,0.5263671875,0.079,1.399227110806787,0.494140625,0.602,-0.22666990870583445,0.533203125,0.089,1.3078167104681802,0.8076171875,0.0,16.67608100894955,0.81640625,0.0,11.645441373722452,0.80078125,0.0,11.027722065958383,0.521484375,0.132,1.100865509331653,0.5341796875,0.034,1.8683354900300617,0.8134765625,0.0,17.715525499469784,0.6184895833333334
2,0.55078125,0.003,2.6793175034588748,0.546875,0.045,1.840590626088357,0.51171875,0.335,0.47217646954565246,0.736328125,0.0,12.3783927052782,0.736328125,0.0,8.939856009950354,0.70703125,0.0,8.136809129892576,0.498046875,0.572,-0.10049451957295476,0.5380859375,0.025,2.0583554412246095,0.7373046875,0.0,13.053250155338974,0.5950520833333334
3a,0.5078125,0.38,0.3497405261315993,0.498046875,0.549,-0.07800731907726888,0.5,0.496,0.04347132682592037,0.7275390625,0.0,11.924943957179346,0.70703125,0.0,7.695635594501376,0.6796875,0.0,6.726562796686752,0.5029296875,0.458,0.1388949899902791,0.51171875,0.253,0.6559272687310341,0.7138671875,0.0,11.489918883115534,0.5794270833333334
6d,0.5302734375,0.081,1.500189704003023,0.55859375,0.016,2.3403482574905325,0.53125,0.111,1.2023344300378962,0.7998046875,0.0,15.86384822097753,0.7734375,0.0,10.102135731734345,0.826171875,0.0,12.466908869709965,0.517578125,0.195,0.9132844834729857,0.5244140625,0.105,1.282883692122927,0.7880859375,0.0,15.774106372577961,0.6158854166666666
6mp,0.5146484375,0.213,0.8125906184494419,0.55078125,0.023,2.090355631584733,0.462890625,0.92,-1.3926738903841522,0.7412109375,0.0,13.185337523887073,0.736328125,0.0,8.839140068591815,0.712890625,0.0,8.224358434463866,0.4765625,0.886,-1.2251460473255746,0.544921875,0.007,2.6212960339050864,0.751953125,0.0,14.342772717374551,0.5774739583333334
6v,0.50390625,0.427,0.2364397499128561,0.501953125,0.452,0.14871210250945086,0.509765625,0.359,0.3947602356972066,0.7314453125,0.0,12.331145590203432,0.712890625,0.0,8.474575490778138,0.716796875,0.0,8.189226742359041,0.5185546875,0.185,0.9193636610512161,0.5107421875,0.291,0.5410921387161101,0.72265625,0.0,12.057388347353667,0.5846354166666666
p24pr,0.5029296875,0.472,0.11634308004895905,0.521484375,0.239,0.7697079861631271,0.486328125,0.699,-0.47697595746961824,0.626953125,0.0,6.473707316490695,0.578125,0.001,2.9302055774978486,0.61328125,0.0,4.088635437871925,0.494140625,0.625,-0.27990224864534813,0.4951171875,0.609,-0.28096887512574326,0.5634765625,0.0,3.4798716494517956,0.5413411458333334
33pr,0.5068359375,0.365,0.35485541151480976,0.494140625,0.614,-0.2651507165315082,0.517578125,0.279,0.6294082897237198,0.5400390625,0.019,2.082090250798844,0.533203125,0.113,1.2511701113568003,0.548828125,0.044,1.7123445754774913,0.48828125,0.727,-0.6010181590829885,0.517578125,0.167,0.9500845881933958,0.55078125,0.005,2.710851700029527,0.51171875
a24pr,0.5087890625,0.337,0.4360015579693726,0.533203125,0.107,1.2631769400680322,0.45703125,0.931,-1.5520455716371562,0.662109375,0.0,8.148122129626996,0.6015625,0.0,3.779421471293837,0.6171875,0.0,4.36849702356009,0.4638671875,0.966,-1.7658917212326901,0.544921875,0.008,2.444321019583261,0.6484375,0.0,7.805199968204784,0.544921875
p32pr,0.5546875,0.002,2.8949160709633404,0.5078125,0.417,0.2819088348847863,0.552734375,0.03,1.9456551525663541,0.6142578125,0.0,5.871762602644329,0.599609375,0.0,3.748404816998686,0.60546875,0.0,3.814903962004071,0.5078125,0.364,0.3522227263385558,0.5341796875,0.028,1.8486147573322609,0.5966796875,0.0,5.067932033880014,0.5589192708333334
a24,0.5166015625,0.189,0.9124355435603163,0.533203125,0.118,1.2310967931528953,0.46484375,0.908,-1.2896051896412917,0.580078125,0.0,4.172639436507413,0.509765625,0.404,0.2900507853293443,0.568359375,0.01,2.45901931386591,0.498046875,0.55,-0.10485520045694294,0.5009765625,0.476,0.10980658110535346,0.544921875,0.005,2.4034691312113003,0.5315755208333334
d32,0.529296875,0.064,1.4953772598628639,0.521484375,0.244,0.7478842388842081,0.484375,0.714,-0.5460681035416862,0.6259765625,0.0,6.299600011852983,0.61328125,0.0,4.202940928084889,0.583984375,0.001,3.052728229482002,0.5,0.52,-0.0481683778461071,0.5283203125,0.078,1.4475174397186497,0.595703125,0.0,5.183776739207068,0.5517578125
8BM,0.529296875,0.066,1.5730688861324613,0.552734375,0.037,1.7959511833239885,0.46484375,0.895,-1.2593186776309435,0.62890625,0.0,6.697615272926215,0.625,0.0,4.675982600410295,0.6171875,0.0,4.361346854369285,0.498046875,0.551,-0.06871066615187178,0.5205078125,0.141,1.1025854399147639,0.63671875,0.0,7.568795623752824,0.5520833333333334
p32,0.5126953125,0.271,0.6325222524547717,0.529296875,0.148,1.1068892862741113,0.50390625,0.47,0.12018771683097461,0.56640625,0.0,3.528667618006068,0.58984375,0.0,3.2821147532909642,0.544921875,0.064,1.5777944925166274,0.529296875,0.073,1.4880742337537793,0.5234375,0.109,1.283532463816525,0.5556640625,0.002,3.0831521746282435,0.5361328125
10r,0.546875,0.005,2.4097326622108,0.5234375,0.22,0.8421173324507953,0.515625,0.287,0.6010295842293367,0.5830078125,0.0,4.241317031989055,0.591796875,0.0,3.4365115828170287,0.587890625,0.003,3.1205349597614527,0.5224609375,0.127,1.1486530735671694,0.509765625,0.329,0.4777746166365859,0.572265625,0.0,3.7268084048899452,0.55078125
47m,0.5751953125,0.0,3.7970733166317374,0.583984375,0.0,3.100975514002718,0.53515625,0.115,1.1991909019646572,0.63671875,0.0,7.062716445054004,0.57421875,0.002,2.6983484194508653,0.626953125,0.0,4.58425830802812,0.4931640625,0.664,-0.36407622757076596,0.5537109375,0.001,2.932107307028095,0.6240234375,0.0,6.856823072874603,0.568359375
8Av,0.564453125,0.001,3.3505664595139986,0.58203125,0.001,3.0571853645080465,0.47265625,0.841,-0.9722198282760698,0.6787109375,0.0,9.250149690927428,0.61328125,0.0,4.296195036007235,0.654296875,0.0,5.7262496071082545,0.4921875,0.657,-0.3719892155722928,0.5283203125,0.065,1.4841855589245612,0.6171875,0.0,6.375500966140727,0.5784505208333334
8Ad,0.595703125,0.0,5.106813811223631,0.619140625,0.0,4.356507816415865,0.537109375,0.089,1.387222027485293,0.6689453125,0.0,8.53612513321813,0.625,0.0,4.570402919272644,0.6640625,0.0,5.917510874349252,0.505859375,0.387,0.27182389514578076,0.5537109375,0.004,2.853412978787721,0.6162109375,0.0,6.253904017411554,0.5901692708333334
9m,0.5400390625,0.02,2.082799925444107,0.568359375,0.006,2.4770137419948983,0.513671875,0.311,0.5122009712144058,0.67578125,0.0,8.999672474801407,0.650390625,0.0,5.753475033722602,0.64453125,0.0,5.546058558600296,0.501953125,0.445,0.15565572978333794,0.55078125,0.005,2.5634191754133036,0.63671875,0.0,7.384604297405127,0.5725911458333334
8BL,0.5576171875,0.001,2.914337505280931,0.533203125,0.123,1.2091935543530121,0.533203125,0.119,1.2149592260691882,0.6572265625,0.0,8.207424201100817,0.64453125,0.0,5.2565442105427085,0.654296875,0.0,5.616013009157559,0.49609375,0.585,-0.20381352350639628,0.5517578125,0.008,2.6229050702568513,0.6279296875,0.0,6.884396708304448,0.5703125
9p,0.5400390625,0.015,2.091517046693828,0.54296875,0.062,1.6009929790295572,0.53125,0.142,1.1251030036526115,0.62890625,0.0,6.548212395480098,0.583984375,0.0,3.128532165157672,0.62109375,0.0,4.311572116904824,0.4990234375,0.533,-0.04698533378449472,0.5146484375,0.246,0.7431663802132256,0.615234375,0.0,6.108078823384031,0.5559895833333334
10d,0.5185546875,0.16,0.9954295725562862,0.515625,0.286,0.6036285390535557,0.548828125,0.039,1.8235121203667342,0.623046875,0.0,6.296993040778861,0.61328125,0.0,4.3519648792510885,0.623046875,0.0,4.426988067142801,0.509765625,0.353,0.45302427346103175,0.5185546875,0.171,1.0128432178226396,0.6015625,0.0,5.530748949756368,0.5504557291666666
8C,0.5546875,0.001,2.9264259964152837,0.619140625,0.0,4.296584579092271,0.5,0.53,-0.02322843003118277,0.74609375,0.0,12.926937407243654,0.66796875,0.0,5.978203541910441,0.69921875,0.0,7.504374807665946,0.533203125,0.051,1.6838119233446374,0.5302734375,0.052,1.6345285070634958,0.716796875,0.0,11.56429224934858,0.611328125
