ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval
TPOJ3,0.5787760416666667,0.0,4.183316023230395,0.5592447916666667,0.019,2.105655205282473,0.5748697916666667,0.002,2.6793475485101017,0.6595052083333333,0.0,8.015896951126207,0.6165364583333333,0.0,4.167050453506592,0.669921875,0.0,6.116457743499967,0.5348307291666666,0.036,1.730101867310781,0.5276692708333334,0.068,1.4922773971186714,0.6087239583333333,0.0,5.419876607402808
DVT,0.6266276041666667,0.0,6.197718664232504,0.6158854166666667,0.0,4.184179811949378,0.65234375,0.0,5.5169020869515215,0.7154947916666667,0.0,10.43352339690292,0.7356770833333333,0.0,8.87909997519244,0.7330729166666667,0.0,8.42041063797163,0.5693359375,0.0,3.5347090379840282,0.5579427083333334,0.003,2.959036641115541,0.6546223958333334,0.0,8.120822070417837
PGp,0.6165364583333333,0.0,6.141630200874382,0.5494791666666667,0.043,1.7512739745202528,0.685546875,0.0,6.508092869291698,0.7106119791666667,0.0,11.132663477411054,0.6940104166666667,0.0,7.240050971688825,0.7389322916666667,0.0,8.66967225018274,0.5533854166666667,0.001,2.840027101812203,0.619140625,0.0,6.231281930339121,0.6637369791666667,0.0,8.530314761749803
IP2,0.5953776041666667,0.0,4.679653841423851,0.5983072916666667,0.0,3.50259857218665,0.5774739583333333,0.005,2.7048155884013245,0.685546875,0.0,9.390997743112697,0.6516927083333333,0.0,5.5494647969496675,0.6875,0.0,6.970530599206668,0.5065104166666666,0.388,0.2868017814091105,0.5794270833333333,0.0,3.8932790134172954,0.6516927083333334,0.0,7.711400285133975
IP1,0.6422526041666667,0.0,7.0290154882621065,0.599609375,0.0,3.5978213259672103,0.6477864583333333,0.0,5.326592695338875,0.7317708333333333,0.0,11.95585437130164,0.6861979166666667,0.0,6.7176500390750595,0.712890625,0.0,7.708598718657642,0.5094401041666666,0.305,0.5215795270510972,0.6139322916666667,0.0,5.86481541479994,0.7080078125,0.0,11.097530579041527
IP0,0.6168619791666667,0.0,6.136312811058509,0.5729166666666667,0.004,2.703266024490019,0.6803385416666667,0.0,6.592139864436729,0.7135416666666667,0.0,10.66202966875688,0.7076822916666667,0.0,7.647141570200828,0.7291666666666667,0.0,8.175404598771246,0.5677083333333333,0.0,3.6115167374190693,0.5924479166666667,0.0,4.768093680943958,0.6422526041666666,0.0,7.272885596301542
PFop,0.5319010416666667,0.056,1.5661138382905915,0.51953125,0.268,0.6664086662471347,0.4921875,0.601,-0.29573734012568503,0.5735677083333333,0.0,3.8191093653399544,0.6022135416666667,0.0,3.694290323301315,0.5807291666666666,0.004,2.8653103865382303,0.5113932291666666,0.29,0.6020704653184324,0.5084635416666667,0.324,0.49226545767252566,0.5914713541666667,0.0,4.812674543471011
PF,0.625,0.0,6.671837409025916,0.619140625,0.0,4.30965638214053,0.6080729166666667,0.0,3.877903919965474,0.7001953125,0.0,10.136737331633013,0.6510416666666667,0.0,5.6290177943128015,0.6770833333333333,0.0,6.370484492044193,0.5289713541666667,0.064,1.5106250641477408,0.6041666666666666,0.0,5.272498450005385,0.6360677083333334,0.0,7.520446481425957
PFm,0.5364583333333333,0.037,1.8372780490952725,0.541015625,0.068,1.4945798317968793,0.5364583333333333,0.091,1.3097673868969821,0.7102864583333333,0.0,10.878606760701963,0.6848958333333333,0.0,6.948678595218111,0.6712239583333333,0.0,6.2880667835398665,0.5003255208333334,0.496,0.033903657142916314,0.5514322916666666,0.004,2.740233394084975,0.6735026041666666,0.0,9.216601956735504
PGi,0.6038411458333333,0.0,5.489192946458452,0.6015625,0.0,3.8454939611261616,0.5598958333333333,0.011,2.1299752836388994,0.6881510416666667,0.0,10.304744692644297,0.6809895833333333,0.0,6.982142320694048,0.6953125,0.0,7.086628520822573,0.5169270833333333,0.202,0.877848333484319,0.5830078125,0.0,4.534738937643233,0.6598307291666667,0.0,8.579474513829012
PGs,0.5911458333333333,0.0,4.760392446198198,0.5475260416666667,0.038,1.7702889046758674,0.6204427083333333,0.0,4.411669718642404,0.6832682291666667,0.0,9.515476060181223,0.671875,0.0,6.434354315426531,0.6790364583333333,0.0,6.536082391384426,0.53515625,0.038,1.8202536249088432,0.5690104166666667,0.001,3.670157233375387,0.658203125,0.0,8.62299984855196
V6A,0.5784505208333333,0.0,3.8045203141256083,0.578125,0.005,2.608503023368375,0.6328125,0.0,4.659068781454975,0.6725260416666667,0.0,8.695059855163006,0.6477864583333333,0.0,5.0851195939145875,0.671875,0.0,6.123648762481486,0.5491536458333334,0.007,2.4460291042402935,0.552734375,0.004,2.6910266558227645,0.5973307291666666,0.0,4.935691147021305
VMV1,0.5843098958333333,0.0,4.184853206918777,0.59765625,0.0,3.493437632695827,0.5358072916666666,0.101,1.286468901482341,0.7281901041666667,0.0,11.459671948845859,0.6985677083333333,0.0,7.0912989209352215,0.7174479166666667,0.0,7.959240810531354,0.5201822916666667,0.149,0.9936737361213585,0.5540364583333333,0.002,2.9146211900247674,0.7001953125,0.0,10.13075379602961
VMV3,0.6197916666666667,0.0,5.96867874188126,0.6380208333333333,0.0,4.922570454697752,0.5983072916666667,0.0,3.4729711473892872,0.7083333333333333,0.0,10.23579794303028,0.6634114583333333,0.0,5.912427197593963,0.7233072916666667,0.0,8.140496439222423,0.5052083333333334,0.383,0.27385696545404314,0.6103515625,0.0,5.587771344077116,0.6666666666666666,0.0,8.503825696979003
PHA2,0.5830078125,0.0,3.985166517982124,0.5520833333333333,0.025,1.8739066274112792,0.5481770833333334,0.032,1.7318485624658668,0.6044921875,0.0,5.237439473635558,0.57421875,0.004,2.6452675915132593,0.5859375,0.002,3.117881985280185,0.4944661458333333,0.611,-0.26481560193848513,0.5550130208333334,0.002,2.8491539913766353,0.5735677083333333,0.0,3.936216940315273
V4t,0.546875,0.009,2.310227064436368,0.5279947916666667,0.154,1.0368681221721534,0.5872395833333333,0.002,2.921315542401558,0.6839192708333333,0.0,8.937805918224864,0.6959635416666667,0.0,6.950708606875982,0.68359375,0.0,6.728206203421333,0.529296875,0.061,1.522197292091058,0.5553385416666666,0.004,2.837652073366988,0.6412760416666666,0.0,7.273998090100476
FST,0.5989583333333333,0.0,5.0331117039652025,0.5768229166666667,0.005,2.7458399482720894,0.5872395833333333,0.004,3.019373885484645,0.6630859375,0.0,8.235375249287676,0.669921875,0.0,6.403589599511004,0.6516927083333333,0.0,5.612540760497883,0.5393880208333333,0.026,1.9014152655050496,0.5738932291666667,0.0,3.9151504115912026,0.6305338541666666,0.0,6.787488078148679
V3CD,0.6468098958333333,0.0,7.670785880061025,0.54296875,0.074,1.4527593152502307,0.720703125,0.0,7.675161448121078,0.7568359375,0.0,12.988838566354636,0.7063802083333333,0.0,7.456111490266193,0.7766927083333333,0.0,9.771404732028879,0.5823567708333333,0.0,4.244016394838913,0.5797526041666666,0.0,4.075568443414066,0.7047526041666666,0.0,10.410458345028166
LO3,0.5257161458333333,0.088,1.3793408084866976,0.46744791666666663,0.878,-1.1412659407117285,0.6061197916666667,0.0,3.743055779706802,0.6884765625,0.0,9.566662922768051,0.6484375,0.0,5.438929232775994,0.7467447916666667,0.0,8.918729574283072,0.5595703125,0.004,2.864003173418798,0.4811197916666667,0.836,-0.9709189871522529,0.63671875,0.0,7.021869997374674
VMV2,0.6181640625,0.0,5.998725790956718,0.6399739583333333,0.0,4.849979970635601,0.5930989583333333,0.0,3.3018171745643925,0.6845703125,0.0,9.409861496090846,0.673828125,0.0,6.2119816560985095,0.6790364583333333,0.0,6.220670909011648,0.509765625,0.276,0.603182978063032,0.5895182291666666,0.0,4.387275905167803,0.67578125,0.0,9.101313233164197
31pd,0.5263671875,0.113,1.236567437348575,0.494140625,0.597,-0.234247410730395,0.5787760416666667,0.005,2.6602425965163854,0.6393229166666667,0.0,6.861162210686556,0.6178385416666667,0.0,4.088041536767765,0.5924479166666667,0.0,3.314318845698201,0.5218098958333333,0.149,1.093576413143924,0.5104166666666667,0.294,0.5683777415981716,0.5865885416666667,0.0,4.52987428846897
31a,0.5885416666666667,0.0,4.397521870565573,0.5559895833333334,0.023,1.9007739127027634,0.55859375,0.019,2.0407523021136855,0.6106770833333333,0.0,5.448061767025826,0.5696614583333333,0.009,2.354445802215828,0.5983072916666667,0.0,3.508549358270162,0.5192057291666667,0.163,0.9569969331274166,0.5638020833333334,0.0,3.3527696530523046,0.6100260416666666,0.0,5.6446118064623345
VVC,0.5859375,0.0,4.378407145561543,0.61328125,0.0,4.0367119759658,0.5904947916666667,0.0,3.242754913332283,0.7021484375,0.0,10.148034951967997,0.6516927083333333,0.0,5.687826979521055,0.7024739583333333,0.0,7.706720673332404,0.5328776041666667,0.045,1.6535669685735381,0.5992838541666666,0.0,5.170630899157265,0.654296875,0.0,8.208775004602083
25,0.50390625,0.41,0.1945891576818881,0.5104166666666667,0.37,0.36421366315167547,0.490234375,0.634,-0.3309189307238264,0.5335286458333333,0.033,1.76141737809302,0.5384114583333333,0.096,1.3627428132888748,0.572265625,0.003,2.7160311474631893,0.4983723958333333,0.544,-0.06637637520436321,0.533203125,0.048,1.6911679455711566,0.5201822916666666,0.147,1.005659834969021
s32,0.5231119791666667,0.097,1.2157424153178178,0.505859375,0.438,0.23983526231679253,0.49348958333333337,0.599,-0.24261654812059782,0.5227864583333333,0.15,1.0567125301353617,0.5208333333333333,0.222,0.7507159808083166,0.52734375,0.172,0.9831185214529227,0.4853515625,0.77,-0.6982415199685299,0.5179036458333334,0.159,0.9488493973994105,0.5302734375,0.062,1.566320504811025
pOFC,0.51171875,0.248,0.6655211523021889,0.533203125,0.111,1.202318419051093,0.470703125,0.865,-1.0963277315859643,0.5198567708333333,0.142,1.0504119769781408,0.5130208333333333,0.335,0.4777676823628436,0.5052083333333334,0.423,0.18421821781807235,0.47591145833333337,0.875,-1.1938214943140664,0.4996744791666667,0.481,0.035510517034507215,0.5478515625,0.003,2.607326482683671
PoI1,0.47200520833333337,0.915,-1.3710156949537655,0.5013020833333333,0.465,0.07888420780116065,0.501953125,0.475,0.06970853342428646,0.560546875,0.003,3.033319061694653,0.5631510416666667,0.008,2.3010367623644563,0.5377604166666667,0.101,1.2990700386314014,0.5120442708333333,0.283,0.5772147959103497,0.48763020833333337,0.72,-0.6020579740444557,0.5452473958333334,0.009,2.3659187299499878
Ig,0.4837239583333333,0.804,-0.8648117283194101,0.5384114583333334,0.089,1.329301018130301,0.4921875,0.614,-0.2614968919473872,0.5787760416666667,0.0,3.8894100122784856,0.5690104166666667,0.008,2.42625389754429,0.5592447916666667,0.012,2.183300732095202,0.5296223958333333,0.063,1.5401823672562118,0.49446614583333337,0.629,-0.33440325561732015,0.5335286458333333,0.046,1.6994700420396767
FOP5,0.5198567708333333,0.165,1.0227951885052309,0.5559895833333333,0.021,2.0496564759951537,0.4811197916666667,0.755,-0.7352867410895304,0.5462239583333333,0.011,2.368837848734101,0.48958333333333337,0.623,-0.31826005169347893,0.5833333333333333,0.001,2.9993158491496392,0.5205078125,0.132,1.091759669449612,0.482421875,0.817,-0.8880091031683134,0.5481770833333334,0.01,2.5329778198839374
p10p,0.5439453125,0.011,2.316898902758375,0.51171875,0.348,0.38708349252477137,0.5670572916666667,0.007,2.5773398885594263,0.6149088541666667,0.0,6.000055931761828,0.6197916666666667,0.0,4.205399333039029,0.5768229166666667,0.002,2.764430468573988,0.513671875,0.24,0.7109182955367043,0.5084635416666667,0.307,0.46801774688931547,0.5895182291666666,0.0,4.719569801925835
p47r,0.5013020833333334,0.459,0.09937936525776082,0.5305989583333333,0.157,1.0637080123819642,0.49609375,0.551,-0.15640639947468707,0.6168619791666667,0.0,5.913995647082601,0.6217447916666667,0.0,4.344013509217582,0.6165364583333333,0.0,4.261024182417581,0.48828125,0.706,-0.5516604265246652,0.5247395833333333,0.111,1.2528526462811782,0.6051432291666667,0.0,5.550009309408688
TGv,0.46712239583333337,0.963,-1.689685490057263,0.4947916666666667,0.571,-0.15638936846962564,0.5,0.499,0.01119282321078985,0.5638020833333333,0.001,3.190809278708656,0.5625,0.009,2.3110672066409306,0.5390625,0.065,1.498705463773287,0.5071614583333334,0.355,0.39507433576589845,0.4635416666666667,0.975,-1.9681808670349399,0.5387369791666666,0.017,2.0913295264107257
MBelt,0.4986979166666667,0.528,-0.05389801687658139,0.5221354166666667,0.218,0.8038373980922412,0.45833333333333337,0.932,-1.4808251329126547,0.576171875,0.0,3.849465008829911,0.53515625,0.101,1.2895744471545212,0.5598958333333333,0.014,2.1618484179722297,0.5055338541666666,0.379,0.30513796206027693,0.49609375,0.601,-0.21678625010012564,0.5501302083333334,0.008,2.549499326415351
LBelt,0.4622395833333333,0.967,-1.7966641055993924,0.45768229166666663,0.937,-1.4764586632443288,0.4791666666666667,0.753,-0.7033552142225445,0.5755208333333333,0.0,3.7748122476064796,0.5807291666666667,0.002,2.915974527211448,0.5631510416666667,0.008,2.314559895659223,0.5299479166666667,0.062,1.5201102896367913,0.4469401041666667,0.997,-2.6410777418302094,0.5611979166666667,0.001,3.1472296300684537
A4,0.51953125,0.157,1.0144075656868918,0.5026041666666666,0.456,0.08396104486719097,0.5338541666666667,0.112,1.2429959320433293,0.6253255208333333,0.0,6.434051512154644,0.6022135416666667,0.0,3.743303558195044,0.5572916666666667,0.013,2.128168328545394,0.4892578125,0.718,-0.5737339597603917,0.5143229166666667,0.224,0.7498123354177622,0.5904947916666666,0.0,4.953727418541667
STSva,0.4899088541666667,0.674,-0.4945745155998752,0.5065104166666667,0.439,0.1962128663182249,0.49739583333333337,0.556,-0.142950763180602,0.5579427083333333,0.003,2.7721180564221624,0.55859375,0.013,2.1812075025444444,0.537109375,0.088,1.3819212162743477,0.5201822916666667,0.154,1.0113552602216345,0.4720052083333333,0.915,-1.3633565642154186,0.5400390625,0.02,2.117501170031732
TE1m,0.4798177083333333,0.855,-1.0183285175150412,0.5084635416666667,0.368,0.32819849502235365,0.4635416666666667,0.918,-1.3713689744318684,0.5732421875,0.0,3.94198771588822,0.5546875,0.018,2.081074094243268,0.5631510416666667,0.01,2.3163820119721863,0.5045572916666667,0.42,0.230547894285829,0.5087890625,0.336,0.472800441513542,0.5872395833333334,0.0,4.8486571445494775
PI,0.5081380208333334,0.344,0.43046974133658655,0.525390625,0.202,0.8702514410791796,0.5423177083333334,0.055,1.579846704381652,0.5530598958333333,0.002,2.6362909580962106,0.544921875,0.067,1.5335290251456541,0.55078125,0.042,1.8198476843330427,0.5364583333333333,0.035,1.835113702812239,0.4807942708333333,0.855,-1.0648809626804994,0.5218098958333334,0.135,1.12477024372883
a32pr,0.4947916666666667,0.6,-0.24805389546184395,0.5319010416666667,0.154,1.065728850954663,0.5104166666666667,0.37,0.34929370453588315,0.5787760416666667,0.0,3.8433922699256553,0.5384114583333334,0.084,1.3864877111184646,0.5846354166666667,0.0,3.075517863548308,0.5026041666666666,0.464,0.05822511751561044,0.5227864583333333,0.124,1.1791457678545947,0.5768229166666667,0.0,3.967462921384689
p24,0.48958333333333337,0.72,-0.5690111961014483,0.4850260416666667,0.704,-0.511619939064778,0.4765625,0.81,-0.8551285321931559,0.5895182291666667,0.0,4.658617515857987,0.5501302083333333,0.043,1.7731849829099426,0.5826822916666667,0.001,2.973452061389788,0.4905598958333333,0.699,-0.4811661898561327,0.4986979166666667,0.55,-0.09384605541916075,0.5836588541666667,0.0,4.367510365289845
